,reviewText,Title
210442,"In 1981, Matthew Robbins directed and co-wrote the medieval fantasy &quot;Dragonslayer&quot;.  The film begins with an aging wizard, Ulrich (Ralph Richardon, who played Alexander Gromeko in the 1965 classic &quot;Doctor Zhivago&quot;), busily working on spells in his home known as Kragenmoor.  Living with him are his assistant/apprentice, Galen (Peter MacNicol, in his big-screen film debut), and his groundskeeper, Hodge (Sydney Bromley).  Visitors from the far away country of Urland come to Kragenmoor seeking help to rid their land of a fierce and aging dragon.  Their king, Casiodorus Rex (Peter Eyre) made a pact with the dragon years earlier that involves semiannual human sacrifices to the dragon.  The visitors are lead by an outspoken individual named Valerian (Caitlin Clarke, in her big screen film debut).  Initially reluctant, Ulrich agrees to travel back with them to Urland to do battle with the dragon, but more visitors from Urland arrive who are lead by one of the king's soldiers, Tyrian (John Hallam).  Following an altercation between Ulrich and Tyrian, Galen decides to travel to Urland to fight the dragon himself.The cinematography in &quot;Dragonslayer&quot; is often dark and bleak, especially with the scenes of Urland.  This creates an overall feeling of despair as that is how its citizens feel living in fear of the dragon and not knowing who the next sacrificial victim will be.  Filmed long before the availability of computer-generated graphics, the special effects in &quot;Dragonslayer&quot; are quite good relying upon Phil Tippett's stop-motion filming. The story is engaging, as are the principal characters.  Other memorable characters include Princess Elspeth (Chloe Salaman), Greil (Albert Salmi), Valerian's Father (Emrys James), Horsrik (Roger Kemp) and Brother Jacobus (Ian McDiarmid).  Some viewers may find the story slow, but plot twists and numerous suspenseful scenes (such as the selection of the next sacrificial victim, the scenes in the caves, and the ending scenes) make &quot;Dragonslayer&quot; a very entertaining film.&quot;Dragonslayer&quot; earned two Oscar nominations for Best Special Effects (Phil Tippett) and Best Original Music (Alex North).  Overall, I rate &quot;Dragonslayer&quot; with 5 out of 5 stars.  I applaud Paramount Pictures for releasing &quot;Dragonslayer&quot; in widescreen format (I had not seen it in widescreen since its original release in 1981) and highly recommend purchase of the film on DVD.",Dragonslayer VHS
59296,"Following up his then cult hits Halloween, the Fog, and Escape from New York, John Carpenter unleashed a brilliant re-imagining of the classic movie the Thing, going back to the original novella from the late 30's.  A study in isolation, paranoia, and severe distrust the story pits the crew of an Antarctic research facility against an amorphous, deadly enemy from space.  Like many of his films, I'm always amazed at how well the soundtrack contributes to the overall eerie effect, the pulsing heartbeat tones set against the howl of the winds makes for some very creepy moments.  There is also typically no announcing swells in the music when things are happening or going to happen, just the incidences in real time with their own sound effects.  The pacing in this movie is tight and just right, as action progresses from Kurt Russell and Dysert poking around the Norwegian research facility that the Thing escaped from, to the inevitable take over and slow disintegration of the crew.  The effects hold up pretty well after 20 plus years, partly because they're so organic in nature.  The Thing in its various forms with it bulbous human parts and rubbery effects dripping in KY jelly is still believable as it was then [although I didn't care for the stop-go-animation of the tentacles at the end as it grabs the plunger].  The cast is marvelous, and the extras in the DVD chronicle how they held together and bonded in the remote BC filming location, near a glacier.  This is a story that can scare on many levels, and the question of identity as horror is one that Carpenter would return to again with Prince of Darkness.  I think if it hasn't already, this film will eventually be in the pantheon of classic sci-fi horror, I certainly bought the DVD on that conclusion.  Recommended.",N/A
529562,"A lot of movies that are about drugs describe the substance and shows it's effects on the characters who use them. Here, Steven Soderbergh directs a movie that shows the battles, losses, and meager victories between the authorities, the two sided faces, and the people who sell and supply. A great plus about the film is that even though there are three stories to be told, and they do have some significance to each other. Soderbergh makes sure that you don't get overloaded or confused. Each part has enough to give, and every piece that follows comes one at a time. There are no sides taken to any situation, even though there are characters who obviously make seedy and corrupt decisions. You are watching it from a filmmaker who wants to bring you how it is: ugly, slimy, brutal, and quite exausting.Michael Douglas is more than fine as America's new drug czar. He later finds out that his own daughter, played by Erika Christensen, has succome to drugs herself. This makes an irony and brings a much larger pressure onto their household.Beninco Del Toro, in an excellent Oscar winning performance, is Mexican police officer Javier Rodriguez Rodriguez, who along with his friend and police partner Manolo Sanchez (Jacob Vargas), find their clever ways of police work favoured by a General Salazar, who offers them work, money, and protection for helping him with his so called claim to bring down a major drug cartel.Meanwhile, San Diego housewife Catherine Zeta Jones is shocked to find her husband arrested, without knowing why, until their lawyer (Dennis Quaid) relenquishes the reasons, which will surprise her indefinitly.Everyone has a lot on their plate. And although we are sympathizing for Douglas' father and Amy Irving's mother as they try not to let their teen daughter slip further into susbstance abuse, there is an interesting take on the possibilities of what wrongs we are all capable of. Del Toro's character wants to do right, yet his police paycheque is such poverty, and the competing drug runners they apprehend for their druglord boss are large and powerful people. Javier and Manolo are good at what they do, so this new opportunity gives  them something they didn't have as Tijuana cops: excitement and more money. Now they are hotshots. However, an underlying guilt of it all haunts Javier like a ghost.Everyone here has more than a job to do. With such a field of excellent actors, from Miguel Ferrer as a cocky drug runner, Topher Grace as the unfixable punk Seth, or Benjmain Bratt in a terrific cameo as the head of the Obregon Brothers drug empire, they all make the film more interesting to watch, yet what I also liked is how nobody crowds the film and their time in front of the camera, considering the large number of actors and actresses there are.I really have to say that Don Cheadle and Luiz Guzman as the duo of DEA agents who survey Zeta Jones's every move, are my favourite to watch. They aren't these crisp super hero agents you see in other films. They're simply a pair of the agency's best, remaining very relatable as real people, but very driven when their job takes them to the front of the action. And since they're friends, they also make some good funny moments, joking about this, or bickering about that, without turning the movie far away from any of the movie's purpose.The violence and substance abuse isn't way over the top, but when the drugs and guns do show up, it isn't pretty either. The story is really well written, and doesn't throw you around. It could have, considering the material's volume. I can't think of a better movie that has a lot to say and a lot to show without confusing you.A sombering low key soundtrack adds to the film's gritty and surreal mood. And the acting is terrific. There hasn't been a better ensemble of actors than in this film, and with the terrific storyline and directing, I hope they leave this movie alone from any sequal ideas or such. It said what needs to be said, and we'll know how things will go on after the film ends.",N/A
618017,"Quentin obviously thinks he's the most clever brat boy in Hollywood. How else do you explain the overbearing pop culture jokes all over this overlong, over-bloody cheeseball of a revenge flick? Lots of them are just stupid (the ""Ironsides"" theme) and then one of occasional brilliance (like the cereal box of Ka-Boom) to make up for it, but most are just of the overbearing clever-clever variety. And gory. REALLY gory. I mean, really really REALLY gory. Was this some kind of attempt to make up for the past 5 years of bloodless mega-fights (see ""Matrix Reloaded"")? The fight in the Tea Leaves room is nothing but severed body parts and so much blood that you imagine firehoses pumping the goo from just out of camera range as Quentin giggles with glee...""yeah, that'll make 'em squirm! More more! Hee hee hee!""Well, aside from the opening setting of The Bride in black and white and the anime sequence, there was little here to suggest that Tarantino was once being heralded as genius. In fact, aside from The Bride tracking down her ""kill list,"" there ain't much of a plot or development of character. Uma Thurman is stunning as the bride, however. And the cliffhanger was just enough of a neck snapper to make me likely to see ""Kill Bill Vol 2."" Just don't expect me to put this in the same category as ""Reservoir Dogs"" (still one of my all time favorite DVDs).",N/A
777214,"This is the second film distributed by the fine folks at Project Greenlight, and it is a coming-of-age film about Kelly Ernswiler, an angsty, intelligent, picked-on high school senior played very well by Shia LaBeouf,  Other actors are fine though Erica Beeney's script seems to have suffered in the process of making the film, and the direction is unimaginative though competent.  There are some terrific moments and characters, but ultimately has nothing new to contribute to this well-worn genre.",The Battle of Shaker Heights
810521,"A friend of mine and I saw a sneak preview of this last night, and I hate to report that it was, dare I say it, incredibly disappointing. There wasn't a plot twist you couldn't see coming a mile away. There wasn't a bit of romantic dialogue that wasn't contrived. (Renee Zellweger's character, the best thing in the film, makes fun of Nicole Kidman and Jude Law's romantic patter at one point, when he mentions that each moment with her is a ""tiny diamond I carried with me."") And every Southern accent, save Zellweger's, was absolutely horrid.The film, adapted and directed by the occasionally great Anthony Minghella, is a misfire. A maudlin, melodramatic misfire.At the point where movie stars turn up in what are essentially cameo appearances, I felt like the film was sorta cheating to try and keep us interested. Jude Law's character Inman encounters them on his travels, and, I swear to God, it felt like Dorothy encountering a new character on the Yellow Brick Road in THE WIZARD OF OZ. Someone new shows up, shows off and disappears. Look, there's Natalie Portman as a war widow! Look, there's Jena Malone as the ferry girl! Look, there's Philip Seymour Hoffman as a minister!Thus, half of Jude Law's performance is spent being the savior or straight man to a bunch of guest stars. The movie treats him like he's the only story element needed to introduce us to a series of unrelated vignettes.Though my friend had a real problem with Nicole Kidman's accent attempt in the movie, I must say that Kidman as Ada, when she wasn't spouting romantic cliches in voiceover or trapped in a truly ridiculous ending and epilogue, kept my interest. Her relationship with Ruby Tewes, Zellweger's character, is the most interesting in the movie. The film's at its strongest when the two are working together to keep her family farm alive.Unfortunately, they're also coping with town villains who show up on occasion to remind us that they're inhuman evil and completely corrupt. (The most evil one is, natch, an albino with blue eyes and long hair so that we'll know he's unique enough for us to blindly hate him.) They kill blindly without reason, whenever a scene requires them to do something hateful. Wouldn't it have been more interesting if they had been layered, human villains? The movie gives the villains basic motivations and then lets them run amok, showing up only when they're required to do acts of evil.The film shows signs of ambition. The actors are too talented to phone in their performances, yet their characters exhibit surprisingly little depth.And the romantic dialogue, all the yearning and hand-wringing, is straight out of a Harlequin novel. When you hear one of Nicole Kidman's voiceovers begin (and they start up the first one during the opening credits), prepare to count the cliches and eye-rolling statements.COLD MOUNTAIN is a historical romance in the vein of TITANIC, overwrought and badly written yet sure to be involving to those who like ""old-fashioned romance,"" no matter how badly done it is. This ain't DR. ZHIVAGO, sadly.It's not original. It's not different. It's not inspired. It's not even particularly involving.",Cold Mountain VHS
182502,"The Last Temptation of Christ is a splendid movie on all counts. Devout Christian hardliners should stay away though because the story does use quite a lot of poetic license - but it does justify it in many ways. Basically this film caused a ruckus among some Christian hardliners because Jesus has sexual intercourse in the film. ""Wait?"" I hear you say. ""Surely that kind of blasphemy should boast disapproval from every Christian worldwide?"" ""Neigh"" I say. ""You do not know why it is there until you see the film in its entirety.""The film is based on Nikos Kazantzakis' 1955 novel which caused such an outrage that the Catholic Church banned it and the Greek Orthodox Church excommunicated him. When Martin Scorsese released the film in 1988 the church stayed somewhat quiet but groups affiliated with Christian rights went spastic when they heard that the movie was in production. Universal who financed the picture arranged a private advance screening for some of these groups because of a fear that it could tarnish their image. The groups went nuts, starting demonstrating on the streets outside cinemas and Christian radio and television shows raved on about the blasphemous film nonstop 24/7 - so of course the whole world ended up watching it and people who knew nothing about it or never went to cinema ended up queuing miles around the block to see it.In short, God and Jesus are not mocked by any means. In fact they are glorified. Scorsese himself is a fan of big J and it shows in this wonderful and thoroughly engaging film that is probably Scorseses best work. Jesus is a lonely and psychologically disturbed carpenter who is alive during the oppressive regime of Rome. He has hallucinations which drive him to preach the new word of God. His performs miracles and starts a revolt against the system. He doubts his own abilities and confides in many dark secrets with his closets friends. The TEMPTATION in this film is Jesus refusing to acknowledge himself, always failing to become what he was meant to be. There is an excellent twist in this film which does grab you by collar and shakes you around. Very good indeed and nicely executed by Scorsese.There are some critics about this film but they are usually aesthetic in value, namely the New York accents and some of the dialog is very ""Down Town"" or ""Lower East Side"". Apart from that this movie is a wonderful experience and utterly compelling. A big thumbs up for this movie about the big J.",N/A
204425,"Genivieve Bujold was perfectly cast as Anne Boleyn. She gives a career making performance that takes her from a carefree passionate young girl, to a woman engaged in a duel for power, to an uneasy wife, to finally a tragic and endearing figure. Bujold never rose to such great heights again.Richard Burton becomes what we imagine Henry the VIIth was. Handsome, yes. Full of life and passion but selfish, ruthless and in the end, breathtakingly cruel. This film was a triumph of historical fiction.",N/A
611043,"Well again Arnold makes us love and hate robots. Great action and special effects, and even good acting make this well worth buying. I only wish the advanced robot he is up against was a little more animated. For an improved model that was used to fool humans she didn't seem as believable as Arnold. Not enough dialog for her.The story line is good, we see John as an adult hiding from life and travelling around to prevent any records of his existence. Even though they destroyed Skynet, he is not sure it could be prevented. His training from his mother Sarah and his own instincts pay off. Some incredible chase sequences will keep you glued to your seat.The two disc set is loaded with extras. The sound and picture quality is incredible. None better. You will almost feel like you are in the movie. On a Big Screen High Definition TV it is like being at the theater. I highly recommend this Widescreen Edition. Any fan of Terminator movies or Schwarzenegger will love it as a gift.",Terminator 3: Rise of the Machines
611280,"This movie supposedly cost 172 million to make.  For that amount one would expect at least a respectable script & cast/direction.  Instead, what we got was a script which seemed written by a 6th grader, and some mis-casts/mis-directions of biblical proportions (e.g., John Connor).In some sense Arnie came out smelling like a rose in this one - he looked like his old self, acted like his old self, etc (which isn't saying he'll win an oscar for best actor, but I'm sure he knows that). The script was just flat out laughable at times, and at least a few times just plain [bad].  A few special mentions: Making John Connor a whining wimp just didn't work, and imho the terminatrix was mis-cast and/or mis-directed also.It wasn't even worth the matinee price...",Terminator 3: Rise of the Machines
292396,"Some of the most interesting horror films come out of the often repeated urban legends that get passed down from one generation to the next.  One of the most popular concerns the one in which a baby alligator gets flushed down a toilet, only to wind up in a sewer and grow to monstrous proportions, gobbling up all those who are foolish enough to climb down a sewer hole.  In ALLIGATOR, director Lewis Teague took this basic idea, wrapped it around some truly cheesy special effects, hired some surprisingly competent actors, and delivered a scare film that is truly enjoyable to watch, even if not for the scare scenes as intended.  Robert Forster is a cynical cop who has lost partners before in his career, so it is difficult for anyone to want to tag along with him on patrol.  He is ordered to investigate a series of underground gruesome killings that he learns is the result of the by now fully grown alligator that has grown to its present size by eating growth hormones that had been dumped illegally in the sewer system by an evil magnate played by veteran character actor Dean Jagger.  It is this infusion of an ecological subtext that imbues ALLIGATOR with a weird blend of a genuine interest in the toxic waste controversy with a series of scenes that come perilously close to self-parody.  Forster is aided by a good-looking herpetologist Robin Riker, who serves as the love interest.  Much of the charm of the film resides in the special effects whose apparent cheapness is either the result of a tight budget or deliberate intent.  The alligator--who by the way is called Ramone only because Miss Riker as a child suffered the trauma of having her father flush down her pet baby alligator of the same name--is seen only either in head or tail profile or in full view but in a way that does not provide a sense of proportion.  Jack Carter plays a mayor whose sliminess is rivaled only by Ramone.  There are a number of interesting cameos by Mike Mazurki (the previous generation's stereotype of a heavy) and Sue Lyon, who twenty years before was Nabokov's Lolita.Much of the plot of ALLIGATOR comes right out of JAWS.  There is the outsized marine predator killing all who wander into its realm.  Forster is the Roy Scheider cop who has to tangle with the beast.  Robin Riker is the Richard Dreyful marine biologist who provides numerous scientific updates.  Jack Carter is the Murray Hamilton slimeball mayor who fears more about how Ramone will impact on his job than on the safety of his constituents.  And then there is the Hunt for the Beast led by Henry Silva, who takes on the Robert Shaw role.  Still, even knowing all this does not detract too much from what is meant as a scary movie that was designed more to parody true fright than to cause that fright in the first place.  Only the best of the parody scare genre can do this.  ALLIGATOR is one of them.",Alligator VHS  1980
590423,"In his veritable illness, JOHN FORBES NASH, a sudden morning was presuming that: &quot; I've seen a strange message from E-T ! And only me is able to understand this secret code ! &quot;But Ron HOWARD has prefered or liked better to characterize allternatively this spended ilness ! He has found a strange story with suspicious active K.G.B. ! ... With some ghost in his brillant mind !But JOHN FORBES NASH was concordant ! So, thus, it's a very good story real or not !",N/A
748717,"Gentlemen: ignore the review below. THIS IS NOT A COMPLETE CHICK FLICK. I didn't even think about it being one until I saw the previous review. So don't avoid this if you're a guy who dislikes ""chick flicks"".Anyway, the plot is simple: It starts off with a recently married couple coming home from their catastrophic honeymoon in Europe. The guy (Kocher) rudely drops off his wife (Murphey) at her multi million dollar home, and purposely smashes some statues on his way out. He goes back to work, and tells how the whole thing happened. How they met, meeting the family, blah blah blah. This movie is pretty good: two very funny parts, and it's a great movie to see with friends, even if you're not a fan of ""8 Mile"" (and I'm definetly not).Ignore the 1-Star review in the paper, and get a friend or two, and go enjoy yourself.",Just Married
720679,"The plot in this movie is very silly, but nevertheless entertaining.  Their clothes are adorable, the boys are adorable, it is somewhat educational, and very appropriate for any age.  Mary-Kate &amp; Ashley deserve much credit for keeping their story lines appropriate, but not totally juvenile. The movie is really cute and makes you want to go to Rome! Paolo is especially entertaining with his...interesting...english accent that is very haha so and there are some silly momentos.  I definatly recommend this movie for anyone like 7-15 so please buy it!  You will not be dissapointed! :)",When in Rome
533048,"Mel Gibson plays an advertising executive who suddenly becomes able to read women's thoughts, which he uses to his advantage until he become a reformed character and starts wanting to help women instead of taking advantage of them.  Too sweet for words.  The women in the film are a bunch of hopless losers, all of whom need the help of a man (Gibson, of course) to help them out.  Helen Hunt plays Gibson's boss, and she's so sweet and helpless you wonder how she ever got to be a tea-lady,let alone a top executive in a ruthless business like advertising.  Gibson stitches her up by stealing her ideas, and naturally she can't do a thing to help herself, poor little thing, until he takes pity on her.  His daughter spends most of the film slavering with lust over her boyfriend, then suddenly she inexpicably goes off the idea of having ... with him (why?), but she can't get out of it herself, oh no, Daddy has to come and rescue her.  And the girl in the office who's going to commit suicide because she can't get promoted (yes, honestly) guess who comes to her rescue.  ...",N/A
786256,"When I first heard they were thinking about making a Freddy vs Jason movie years back in like 1994 I thought ""that's going to be awful"". Years later when it was finally done I admit that I actually like it.  It was done right. It's not overly corny  or silly ""like some Freddy and Jason movies"" . It's only problem is that it has the usual teenagers that can't act that you always get in slasher movies.The plot needs them in-order to work unfortunetely though. Although they are annoying it's clever that Freddy needs  Jason to bring terror back into Elm Street in-order to be able to kill again. You see, the people in Elm Street don't fear Freddy anymore because he's not around. So Freddy needs Jason to kill there so people think it is Freddy and fear his name again. So the more people Jason kills the more power Freddy gets and he can kill in dreams once again. I liked all that.When Freddy finally does get to kill in dreams again it's just the usual stuff with him chasing girls around a scary factory. The Jason killings are the same as you would get in Friday  the 13th movie as well. It's when we finally get Freddy vs Jason that the movie is at it's best. Freddy in Jason's dreams are very cool, makes you think ""now that is really going to piss Jason off"". Especially since Freddy makes himself look like Jason's mother and talks like her. That was very cool as well. Anyway their fight is well done even if it isn't that long. I hear they might make Freddy vs Jason vs Ash ""Bruce Campbell's character of the Evil Dead movies"". I'd rather see Freddy vs Jason vs Chucky so they could take turns hacking him to pieces lol. In that case though he'd only be in the first 10 minutes.",N/A
379917,"Re-Animator is excellent. There's so much that I love about this film. Stuart Gordon and Brian Yuzna did a fantasic job. Barbara Crampton and Bruce Abbot are perfect as Meg and Dan. The love story blends beautifully with the gore and horror that is going on. This DVD is packed with extras, a definite must for all the fans out there.",N/A
339657,lords of flatbush this was a real good movie I'm 15 I saw this movie about 2-3 years ago I kept rewinding it rewinding it.Slvester Stallons first movie he acted good in the movie it had some good fight sceans.You have to see it it's a good movie.,N/A
69245,"Nice to go back to a simpler time, a time that reminds you of being at the movies on Saturday afternoon in the 50s/60s.  And if you can't remember that cos you weren't there, TOO BAD, haha.  Cool to watch vet silent film star Antonio Moreno steal every scene he's in, including the one where he's just staring at Julie Adams as she's speaking; not to mention the other character actor who plays the owner of the ship, Nestor Paiva.  The young ones have great bodies of course and the creature is magnificent if a little cheesy.  It's hard to see anyone seriously reviewing the film considering it probably was meant to be slightly camp.  Anyway, I love it!...",N/A
760317,"In A Man Apart, agents Sean Vetter and Demetrius Hicks are part of Los Angeles' best drug enforcement agency, which is currently making an effort to strike a massive blow at the narcotics pipeline between the borders of United States and Mexico.  Shortly after a successful joint mission in putting one of the most elusive drug cartel leaders, Meno Lucero, in jail, Vetter's home becomes the target of a ruthless attack that results in his wife's death.  With the name Diablo as his only lead, Sean must find a way to discover the identity of this mysterious person who is claiming Lucero's operation as his own, and to avenge the murder of the love of his life.While I appreciate the attempt at infusing some semblance of a plot into an otherwise straight up action movie, however, the effort is inconsistent and ultimately hurts the picture as a whole.  Rather than focusing on either giving the audiences an action packed adventure or a heart felt drama, what we end up with is a film that is average in both areas.  The gunfights in A Man Apart were poorly shot and chaotic, at times it was hard to tell the differences between the good guys and the bad ones.  The twists in the story made very little sense, and even though the romance displayed between Diesel and co-star Jacqueline Obradors is sweet, it really did not work for me or convince me of Sean's desire for revenge.  I also find it silly when movies have the tendency to suggest that criminals become more powerful when they are behind bars, if that is the case, what is the point of arresting them?With the exception of Pitch Black, I have never been a big fan of Vin Diesel's performances.  His monotone delivery of lines is often devoid of any feelings, and when he does exhibit emotions, frequently they seem to be forced and unnatural.  The same is true in his portrayal of the protagonist Sean Vetter.  This is largely the reason why the movie failed, if you are unable to make a connection with the lead character, why would you care what happens to him?Larenz Tate plays Vetter's partner Demetrius Hicks.  The two of them were good friends while growing up.  Their aspiration to make a difference in their neighborhood instead of complaining about it motivated them to join the anti-narcotics law enforcement unit.  There really isn't much to say about Tate, he did not make much of an impression in his scenes opposite of Diesel.  Timothy Olyphant, on the other hand, went way overboard as Hollywood Jack.  One minute he is a blubbering fool, another minute he becomes a cold-blooded killer, the discrepancies in the way the role was depicted demonstrates how poorly the whole film was scripted.A Man Apart is a derivative and an awful movie.  The lack of good action sequences, in combination with a superficial plot and paper-thin characters, result in a mediocre fare that was neither fun nor exciting to watch.  As for Vin Diesel, he still lacks that one defining role that has made actors like Stallone (as Rambo) and Schwarzenegger (as the Terminator and Conan) such big names in the genre.",N/A
