,reviewText,Title
1684951,"My daughter and I saw this movie in IMAX.  Everything you've heard is true - like James Cameron said, it's the greatest space movie ever made (as far as realism). No monsters or energy weapons, no evil interstellar empires, no spacecraft making roaring noises as they fly by, or maneuvering like dogfighting F16's - just a really bad day for current-tech astronauts. When Sandra Bullock uses a cordless driver to loosen bolts while spacewalking, what we hear is what she would hear in her spacesuit ; the muffled whine of the motor and muffled thumps of engaging the bolt heads, all conducted through her arm and suit. And a lot of breathing. When pieces of space debris impact the Shuttle and the ISS, there is no noise, but the story urgency is maintained by the radio chatter, the musical score and the spectacular and detailed explosions of pieces and assemblies flying and tumbling in all directions, in straight lines. All this set against a cloud-covered Earth. When I could spare a second from the action, I remember noticing both Italy and the Sinai Peninsula. I'm sure others saw more.George Clooney plays the experienced spaceman, who is a master of keeping the work schedule moving with a light and friendly mood, mostly through non-stop stories from his colorful life. One minute they're eye-rolling groaners, the next they're a welcome, calm and distracting anchor for sanity in the void. Sandra Bullock is the rookie astronaut with a medical degree who is nevertheless being put to work checking out Hubble's circuit boards. She's competent and capable, but it takes all she's got to work on the Hubble while perched at the end of the Canadarm.Sandra and George are the only on-camera actors in this 1 1/2hr movie. Ed Harris plays the voice of the CAPCOM in Houston.. (If anything ever happens to Tom Hanks, I think Ed Harris would have to take up a lot of the slack).The space debris becomes a problem when the Russians fire a missile to destroy one of their own satellites (""Probably a spy sat"", says George). The destruction becomes a cascading domino effect that quickly engulfs dozens of other satellites, and the whole mess turns into a cloud of hypervelocity space junk orbiting at the same height as the Shuttle repair mission on the Hubble. This debris cloud takes a couple minutes to whiz by, or impact on something, and then you have 90 minutes before it orbits the Earth and catches up with you again. Nice !The movie gives you a real sense of what's waiting just beyond NASA's experience, research, protocols and contingency plans. When one area of tech causes problems for another area (human-caused space debris becoming a deadly threat to humans in orbit) we're back to gut-level reactions, self-control and creative improvisation, particularly since we lose Ed Harris's, and therefore Ground Control's, presence early in the catastrophe.As a scifi freak, I noticed some fishy things about this otherwise very physics-realistic movie, such as how the Hubble, the ISS and the Chinese space station all seemed to be in the same neighborhood, flying in a loose formation up there. Not so. In reality the orbits are at different heights, therefore traveling at different speeds, and also at different inclinations relative to each other. The overall sequence of events in the movie is  impossible, as far as movement between assets by free-floating astronauts.You can't be replacing batteries in the Hubble, and an hour later cruise over to the ISS with nothing but a spacesuit jet-pack.  Also, a couple little things, like Sandra Bullock's space helmet floating around in the cabin of a Soyuz that is currently decelerating, rather than jammed against the dashboard. For it to float, both it and the Soyuz have to be flying at the same speed.I also have to believe that seeing this movie in 3D is the way to go. Several scenes made you feel like you're crawling on the outside of the ISS right with the astronauts.There's the rounded hump of a cylindrical section, covered with sun shield material, between you and them; you're waiting your turn to go in the airlock, and all you hear is voices and breathing on the radio, while huge chunks of debris fly by, momentarily blocking the sun and making you wince and blink. And when Sandra goes tumbling out of control, far away from anyone or anything else, for a moment you feel what it would be like to be that helpless, with a dwindling oxygen supply, only static on the radio, and with Earth and Heaven chasing each other in a circle across your field of vision.But I am just another person willing to suspend disbelief for the sake of the experience, and this movie gets so much right, or at least what looks right (I haven't made it up to Low Earth Orbit, myself, yet) that I still came out of it having learned something. Just like being in any other wilderness, drifting free in Earth orbit can either be stunningly beautiful or a black terror. It's up to you to make that choice.",N/A
1178950,"Love these old shows! No dirty language, no murder, guns, and very entertaining' I love looking at decorations, furniture, etc. very entertaining for me!",Father Knows Best: Season 2
125611,"I bought this for my son in law, who had never seen it.  NO one should go through life without seeing this, one of the best movies ever made!",N/A
1686016,I just finished watching this movie and am extremely disappointed.  It definitely was NOT an Oscar nominee movie in my opinion.  I think casting was a huge disaster.  Sandra Bullock was fantastic.  George Clooney was a joke in this movie.  Definitely not his type of flick.  The movie was interesting but choppy in places.  I think if more thought and expertise was put into the the whole project they could have had a great movie.  The end... absolutely horrible.  I just sat there saying to myself... that's it?  That's how it ends??  The hype about this movie made me think it was going to be something really special.  NO way.  Definitely not a movie I would recommend unless someone has it already and you want to borrow it just to watch it but not worth spending the money to purchase it.  This is not a movie I would watch again.,N/A
350048,"This movie was super cheesy and extremely entertaining, just like any dark comedy should. If you ignore the follies to the laws of physics, then you too will enjoy this movie. Low budget, less than spectacular special effects, and corny story line makes one laugh and leaves one with a mischievous little grin.",Moontrap VHS
1339049,FANTASTIC TRUE STORY..THE BEST FILM IV SEEN PACINO MAKE IN A WHILE..WATCH IT WITH MUM OR BEST MATE.DIRECTOR DID HIS JOB IN THIS.,You Don't Know Jack
570938,You can decide for yourself after watching all three parts to this story if these children were treated fairly or if they were chosen because of the simple-minded.,N/A
1593887,"But some of the scenes in the trailer were so funny, like Morgan Freeman's escape out the window.  I could throw out the &#34;guy stuff&#34; and settle with the general plot of the relationship between the guys from childhood on.  If I had realized certain scenes and content would have been in it I would not have rented it.  Despite my huge dislike for certain things in the movie - these &#34;guys&#34; and Mary Steenbergen always seem to deliver their roles.  We could have stopped watching it at one point, but after renting it and starting it, I wanted to see how it turned out between the guys and the lady.  And, the poor guy who believed their con was funny.  I wish movies could leave out some things though.  It goes with when I visited Vegas some years ago on a company trip, I went with several friends who preferred the Grand Canyon to what Vegas had to offer. So, I'm just sayin'.  Oh yes - there's a scene in the movie with all the old familiar landmark signs of Vegas, the ones I saw in my grandparents photos years and years ago.  That was cool.",Last Vegas
1658696,"Very Slow.  For all the box office names we really expected a compelling story telling.  Sad, because if all true, it could have been another National Treasure type movie.  We did not go to see it while it was in the theatre because there were better movies out at the time for our money.  It still hurt to pay the $4.99 for this one.  Matt Damon and the girl were the only things that kept us watching - hate wasting money.",N/A
1498292,"this movie had pretty poor acting, poor plot and totally inappropriate. I guess my curiosity got the best of me.",The Human Centipede 2: Full Sequence
1629412,This was nice compilation that gives you a glimpse into the world of Steve Jobs. It shows what a genius he was and a side that only few new.,N/A
1542634,"Great quirky movie, I like the movie for the hope for the world at the end.Lot of zombie movies are too dark anymore, depressing.",N/A
327353,Excellent value in buying these baseball comedies together: Mr. Baseball and the three motion pictures in the Major League series.,N/A
1455919,"Great actors but too big for this cheesy plot. I felt claustrophobic. Cage and Kidman's well-known extraordinary acting abilities seemed to be kept in short leash by the screenplay of this cheesy movie. Too bad. Hollywood, give these actors the roles they deserve to play, nothing less than that!Uninspired casting, bad plot, bad results: disappointment. It felt like wearing a Chanel gown to a basketball game.So, all my 3 stars go to their acting. None for the movie.",N/A
941488,"To all Amazon viewers this series of Sharpes is great(1)complete Set called- SHARPES RIFLES COLLECTION(2) COMPLETE SET CALLED-SHARTPES SWORD COLLECTION(3) COMPLETE SET CALLED -SHARPES REVENGE COLLECTION(1) SHARPES RIFLE COLLECTIONDate Set1993 Sharpe's Rifles Retreat to Coru&ntilde;a 18091993 Sharpe's Eagle Battle of Talavera 18091994 Sharpe's Company Siege of Badajoz 18121994 Sharpe's Honor Defence of Portugal 18131994 Sharpe's Enemy Battle of Vitoria 1813(1) SHARPES SWORD COLLECTION1995 Sharpe's Gold Spain 18131995 Sharpe's Battle Franco-Spanish Border 18131995 Sharpe's Sword Franco-Spanish Border 18131996 Sharpe's Regiment England 18131996 Sharpe's Siege Bordeaux 1813(3) SHARTPES REVENGE COLLECTION1996 Sharpe's Mission France 1810 & 18131997 Sharpe's Revenge Toulouse 18141997 Sharpe's Justice Peace of 1814 18141997 Sharpe's Waterloo Battle of Waterloo 18155th disc is called The Legend(4 & 5)2 extra movies made after the 15 series discs were made2006 Sharpe's Challenge India 1803 & 18172008 Sharpe's Peril India 1818this complete set is a must for any Sean Bean Movie collectionall the regular actors thru out the 15 disc's are super greatcheck them out and buy on Amazon you deserve the best in English moviesP.S. in 11 yrs I have gone thru 3 complete sets- thus the need to buy on AmazonThe first set of Sharpes Rifles Region 1 is almost out of print thus the higher price, but Amazon is still the cheapest price to buy from.chfancierfancier of fine movies",Sharpe's Rifles Collection Set
547809,"So Fantasia didn't do well. Maybe the public WASN'T ready for high art. Walt refined the idea and brought a vignette feature spotlighting popular music of the day with typically Disney flair. the imagery is gorgeous and the variety of stories is lots of fun, from a tale about hats in love, to the poignant and fittingly tragic tale of Willy, the operatic Whale. Fans of vintage music will appreciate the talents of Benny Goodman and Dinah Shore, as well. Visually resplendant and lots of fun, it's a shame this film isn't better remembered, but it's a diamond in the rough that the whole family can enjoy.",N/A
1055008,"City of Angels was my favorite, Michael was also enjoyable. For the price it was worth it, can't go wrong",Double Feature: City of Angels / Michael
1492573,"I have followed season 2&3 on tv and now em getting a chance to see season 1. Just great. Well written and ,although i figured out some of the plot, well acted.The characters have substance and theres always something good, weird and funny in every episode.",N/A
461851,"I was hoping for a &#34;Predator&#34; quality type movie, and it turns out to be a poorly written, terrible acting and all around dumb movie. It appeared to me that an 8th grade drama class put this thing together.  A total embarrassment for anyone attached to this film.",N/A
1686868,"There are few directors that I have an undying respect for that have let me down as consistently and for as long as Martin Scorsese has. For the first decade or so of his career, he's made some of the best films EVER MADE (TAXI DRIVER, RAGING BULL, THE LAST TEMPTATION OF CHRIST, GOODFELLAS, MEAN STREETS, AFTER HOURS) and for the last twenty-three years, I don't believe the man has made a truly great film (THE DEPARTED was decent for what it was, but hardly Best Picture material). But suddenly, THE WOLF OF WALL STREET came around, and I felt like the past 23 years of his films, ranging from respectfully decent to tragically god-awful, had been just a bad dream, and with his three-hour character study of a young man coming from nothing with just an insatiable hunger to consume more in just a few years than a thousand people could consume in their collective lifetimes, Scorsese becomes an alchemist, transforming the most deporable human behavior into film gold.The film follows a few years in the life of real-life figure Jordan Belfort (DiCaprio), as he seeks his fortunes on Wall Street. He gets life advice in the form of an immoral senior trader at the first company he works for (gloriously personified by Matthew McConaghey) as he extolls the ""virtues"" of theft, greed, drugs and masturbation. He then starts his first big day on Wall Street on October 19th, 1987, aka Black Monday, where the stock market took its biggest fall since the 1929 crash. Out of work, he goes to work at a semi-legal brokerage house working out of a strip-mall that sells ""penny stocks"", which are stocks for extremely small companies with little to no net worth. He uses his slick salesmanship and gets a ridiculous 50% commission for everything he sells, which is something unheard of at the major firms. Then, he attracts those same people as well as the cousin-marrying schlub Donny (a glorious Jonah Hill), to join him in his own firm he calls Stratton-Oakmont (to give it that old money WASP-y flavor). His main salespeople are all weed dealers, because they know how to push their product. Stratton grows at a geometric rate as it continues selling the penny stocks and parlaying those sales into the established stocks, and suddenly, in his mid-twenties, he's making millions of dollars. He's also engorging himself on hookers, cocaine and his personal favorite drug, quaaludes like they're all going out of style. Despite being married, he attracts what he believes is the perfect woman for him, a former Miss Long Island, the beautiful Naomi (newcomer Margot Robbie), and soon leaves his wife for her. He buys mansions, huge yachts, expensive sportscars and even a helicopter. He even has an enforcer of sorts in his father Max (a BRILLIANT Rob Reiner), who tries to lead him on a smarter path, but Jordan believes himself invincible, even when he is confronted by FBI Agent Patrick Denham (Kyle Chandler) who has pretty much everything he needs to arrest Jordan for all of the many illegal things he's doing on a daily basis. Alas, the mighty must fall at some point, and a downward spiral of events threatens everything Jordan has built his life upon.This could have easily been a cautionary tale ala Oliver Stone's WALL STREET, which has a more cathartic ending, but that tale has already been told. Instead, Scorsese dares you to find these utterly disgusting and amoral characters sympathetic at points, and dares you even further to actually root for them. This seems to be the thesis of this film, and if Leonardo DiCaprio hadn't crafted the best performance of his career in this film, it would have been all for naught. As Belfort, DiCaprio is utterly magnetic and daringly seductive. He's not an evil man, nor are the people that surround him; he comes off as more of a charming rogue bucking the system rather than a Gordon Gekko-type whose every move drips with malevolence. This is not to say that Jordan is a good guy; he's a horrible human being, but the film allows you as the audience to make your judgments about him and his acolytes. While the film could be conceived as a drama, it lacks the necessary aforementioned catharsis to allow it to drift too far into drama and plays more as not only a vicious satire of the lifestyles of the money-obsessed 80's and early 90's, but also as high comedy. If you're not laughing a lot at the debauchery on display within the opening minutes of the film, THE WOLF OF WALL STREET is decidedly not a film for you. Much has also been made of the film's record-breaking use of the F-word in its many iterations (noun, verb, adjective, adverb, etc.), and again, if you find that word offensive, even when not used in astounding excess, this is not a film for your tastes.Much credit is to be given to screenwriter Terence Winter, who has also written several episodes of THE SOPRANOS and BOARDWALK EMPIRE, who gives each character, no matter how small, a very specific voice. And the myriad of performers who make small but important contributions such as Joanna Lumley, Jon Favreau, Jon Bernthal and a brilliant Jean Dujardin really round out the cast. Hill continues his upswing into more significant films (as long as I can forget about THIS IS THE END), and continues to prove that he's more than just a one-trick pony.Let us not forget Scorsese, who not only directs the film with verve, excitement, energy and precision, but lets most of his thematic necessities go for this film, which is unlike anything he's ever done. There's no examples of the Madonna/Whore complex; there's no heavy Catholic symbolism; I don't even think there's a Rolling Stones song in the soundtrack. And the three-hour run time of the film breezes by.THE WOLF OF WALL STREET is a startling revelation of a film from a director who I had believed had his best days behind him, but if nothing else, it proves that an old dog can learn new tricks, even if those tricks include an EPIC quaalude crawl.",N/A
39988,if you dont like this movie than you you must be dead inside !Come on this movie is so sweet and will smack you in the face with holiday sprit!And in color all the better !!,N/A
12156,"Silverado is a great traditional American Western in a decade not particularly known for movies in the genre (1980's). Lawrence Kasdan (who wrote Raiders of the Lost Ark and Star Wars The Empire Strikes Back) produced, directed and wrote a fun and witty script with a classic Western plot line and filled it with great and likable characters.The cast is stocked with many recognizable actors, including Kevin Costner in a smaller role than usual and before he took the titular role in the also Kasdan directed Wyatt Earp. Overall the movie is a well rounded archetype in the Western genre and keeps all of the staples that we have come to love over the decades including it's great sweeping American Western score.",N/A
84536,"There is NO better doctor/drama show on T.V. to date! And now, to get to watch it on DVD has brought my viewing experience 10x better! Can't wait to order the other seasons as soon as possible! DVD really brings out the color and quality of the characters, like they were meant to be viewed.",N/A
610762,My wife and I loved this movie as well as the grandkids. It will be a modern classic... just buy!,N/A
1196803,"Wasn't a bad episode to view, it had great potential as it was part of a triology, the problem was the next too got old and boring,,,However, this episode was really entertaining!",N/A
1689139,Wow.....A fantastice movie that tell a true tale of America's greatest warriors that will leave you speachless and heartbroken for the familiy's of the brave men who who served this country and paid the ultimate price in fighting for the brothers at their side. One of if not the best damn movie I have ever seen. Beware tears will fall. If not you have no heart.,N/A
141327,It's old school but it is still fun&#8230;great cast back in the day. (Lee Marvin's last movie) Action is a little slow but&#8230; it's real action! Not all the CG crap we see today. It's fun to see old school riding again! P.S. I don't think I heard the &#34;F-word&#34; once&#8230; that's refreshing.,Delta Force VHS
1693895,Not sure if it was the story or the actors but I didn't enjoy this movie. I didn't think much of Dickens for the life he subjected his mistress to. It was a waste of time.,The Invisible Woman
1695075,"This film sums up two things I've always known to be true. That you can't trust anyone that hands you something for free and that ""believers"" of any kind will go to any length to prove their ego right, even if it means lying to themselves and everyone else.This film is more of an interesting case study in human psychology than it is aliens. I heard ""In every lie there's a grain of truth"" over and over. That to me is so amazingly funny, it boarders on sad. In every lie there's nothing but lies. There's no rule that says you have to tell some of the truth if you lie. It doesn't make the lie more believable at all. People who think there's some form of truth in every lie are trying hard to keep their egos from being bruised. They're basically saying, ""Yes, I know I'm being fooled and being made to look stupid, but I'm sure that part of this is true because I have to believe it is.""  Seriously, if people believe the government in the 1940's allowed humans to go to an alien planet with a mess of aliens and come back with samples, you deserve to look stupid. What's more believable? That an alien race, billions of light years away came to this backwater, no where blue rock, interacted with a comparatively mentally retarded species and then take the time to help cover it all up.. for no reason at all. Or that some bored guy who can't let go of his job lying to people and making them look stupid copied the plot from a movie and sent it to ""believers?"" What magical spell would Spielberg hold that would allow him to have such amazing information to make a movie about? Ohhh, that's right, it was the government telling a lie that had ""truth"" in it.Human beings are so egotistical that they will believe anything to seem special. It's shockingly amazing. I'd laugh if it weren't so darn pathetic. That wormy guy is a government trained master troll. Lol",Mirage Men
1437170,I saw it a long time ago. Need to pay attention from the beginning otherwise you'll be missing what it is all about.,Wrecked
1603201,Meh... a decent way to kill an hour or so.  Nothing unpredictable.,A Secret Promise
1616454,"If you KNOWW-H-OBuddy Hacket(1924 - 2003)was, or have seenIT'S A MAD, MAD, MAD, MAD WORLD!Then, just go ahead and buy thisand the first one, too.Pee yer pants funny, but don't watch itwith &#34;The Church Lady&#34;, or, your Mom!","Buddy Hackett 2 Live and Uncensored At Caesar's, Atlantic City DVD (2012)"
1523416,"This was very strange at the beginning. However, it picked up. Recommend this to everone. Feel free to buy this",Endeavour Region 2
1588079,If your gonna have a Star Trek with Kirk and Spock..... they have to be Kirk and Spock.  I couldn't get through the first 10 minutes of this and had to shut it off...... Terrible.,Star Trek Into Darkness
855382,"Both Perry Mason and Rumpole owe their creations to lawyer authors.  Both TV series leads were excellent character actors who rose to commanding performances for these roles.  Both fictional charcters possessed enough eccentricity to impart Holmesian charm to the stories.  Each story is well grounded in technical and legal facts, which makes Rumpole as believable today as Perry Mason was 50 years ago and Sherlock Holmes was over 100 years ago.",N/A
662722,"A real treat for horror film fans and vintage movie buffs! The acting by classic stars is superb, the story lines in both films are very imaginative, and  for those who love plush movie settings, this double feature is definitely worth getting!",Dracula's Daughter / Son of Dracula
1260408,Burn notices tapes are always for my grandson who is a great fan of the program.  He is happy to receive them so fast.,Burn Notice: Season 3
1692086,"I don't know if I'm just getting used to him, or if he actually improved -- but in this second season Piven did not seem so horribly miscast as he appeared in season one. Overall, the acting is good, the storyline is interesting, and the sense of time and place is outstanding. The ending of season two is bittersweet, but I won't be posting any spoilers.",N/A
1296422,"Another great set - nice change going to Australia and seeing the difficulties Morse has in solving this one.  As always, Morse is great viewing.",Inspector Morse Set Seven: Promised Land
1681351,"I have all the box sets and several of the individual movies.  Never has a program taken something so bad and make it so good.  I am a big fan of MST3KThis set has a couple of particularly bad smelling additions.  MST3K movies are judged by using Manos, Hands of Fate, as the benchmark for wretchedness.  These movies, while bad, do not approach that (thank goodness).The one standout is Untamed Youth.  The movie, is of course, horrible.  The only saving grace is that Les Baxter did the music.  And even some of the songs here are pretty bad - which is unusual for him.  Never heard of Les Baxter?  Amazon has a collection of his.  And he can be heard on Public Radio on the Retro Cocktail Hour.Hercules and the Captive Women, The Thing That Couldn't Die and The Pumaman are only watchable in the MST3K form.The specials in this set are pretty darn good too.  I particularly like the interview  with Steve Vance, who does the posters as well as a segment that shows those posters.So, go ahead, grab this set and enjoy bad movies and funny commentary.",N/A
588674,This is one of the worst movies that I have ever seen.  I don't know what was funny in this movie.,N/A
1304489,Hiccough Proves He Is Destined To Be More Of A Leader For The Village When He Takes To The Air !,N/A
302119,It is a totally awesome and fantastic movie!!! Anyone who is a Riddick fan will love this movie!!!! It is mega awesome!!!!!!!,N/A
1422313,"Enjoyed Season 2....surprised to find Episode 9 of Season 2 (Christmas) as a separate listing.  Be sure to see it before proceeding to Season 3.  Confession:  It is becoming more and more difficult to remember all the players.  In spite of this minor difficulty, we're enjoying Downton Abbey immensely!",N/A
128927,"This is one of the greatest movies I have ever seen and I will watch it over and over again although some of the acts are not according to the bible,but over all it was great",N/A
1647012,"Finally a cg-animated movie with Nicolas Cage voice-acting in it that doesn't suck (*cough* Ant Bully). Everything about this movie was stellar---story with heart, luvable characters, comedic humor, top-notch animation, and the fantastic art design. Can't wait for the sequel!!!!",N/A
1639837,"This show would not work if Tatiana Maslany were not the lead.  Her ability to make completely distinguishable characters is extraordinary.  Her sidekick, Felix, he seems to have befriended each of her characters, is a delight too.  There are a couple of  spots of not so great writing, but all in all it's an addicictive show.What is it about the Canadians that they write things both out there and normal?",Orphan Black: Season 1
1680513,"Directed by Stephen Frears (The Queen, Liam, High Fidelity, Dirty Pretty Things, My Beautiful Launderette, The Grifters, etc), with a screenplay by Steve Coogan and Jeff Pope based on the book The Lost Child of Philomena Lee by Martin Sixsmith and with a cast that features Judi Dench and Steve Coogan, this film was destined to be a success. If at times the story becomes a bit `Hallmarky' that flaw is quickly diminished because of the power of the story and the manner in which it was made.Former BBC journalist Martin Sixsmith (Steve Coogan) is dismissed from the Labour Party in disgrace and is at a loss as to what do. His loathing for `human interest stories' is legendary, but that changes when a young Irish woman approaches him about a story of her mother, Philomena (Judi Dench), who when she fell pregnant as a teenager in Ireland in 1952, was sent to the convent to be looked after as a fallen woman. She cared for her baby for three years until the Church took him from her and sold him, like countless others, to America for adoption. Coerced into signing a document promising never to attempt to see her child again, she nonetheless spent the next fifty years secretly searching for him, unaware that he was searching for her from across the Atlantic. Suddenly struck by the strength of the story Martin arranges a magazine assignment about her search for Anthony that eventually leads to America. Along the way, Martin and Philomena discover as much about each other as about her son's fate. Furthermore, both find their basic beliefs challenged.There are many fascinating aspects to the story and the manner in which it ends but to share those would destroy the film for other viewers. Love conquers all and there is something in the genes that never lets go. Dench, Coogan, and Cathy Belton deserve special kudos but he cast that includes such non-verbal roles as Sean Mahon, and the bit parts by Peter Hermann, Mare Winningham, Sophie Kennedy Clarke, and Barbara Jefford add immensely to this sensitive film. Grady Harp, April 14",N/A
1658882,"The accomplishments of these men are astonishing.  The film reveals their dramatic story, but the revelation seems done from a somewhat dispassionate distance.  The acting was okay, I guess, but I couldn't help but feel there were a bunch of actors doing these feats.  I'm glad to have seen it and learn of the accomplishments, but the excitement of &#34;story&#34; never quite happened.",N/A
205026,"We watched this with our 6 and 7 year olds. It's a great movie. For child appropriateness, there is a bit of cussing (the worst are  &#34;sh%^&#34; and &#34;son of a b&#34;) and there is a scene where Bif, the bad guy, takes advantage of Marty's mom (as a teenager) in a car. But it's short and they don't show anything.",N/A
1017957,"This reminds me of Nuevo Cuisine.  Trying too hard to be clever and not hard enough to be satisfying. Blather, I say.",Clerks II
1469526,I really enjoyed this movie.  I thought it was very funny.  Just a light romantic comedy.  Fun to watch it.,N/A
1683016,"I love Arnold and Sly and the more they spew their silly one liners the better. That being said, while they do a fair amount of fighting, nothing like we are used to, the blow ups are a minimum since this is more technical. He is a security expert that gets himself thrown in the most notorious and unbreakable prisons and finds a way out. He is a thinker, he observes and does more than report. He exposes the weakness in the system and he gets paid very well for it. When he is approached to try his Houdini act on the worlds more impenetrable prison he takes the job knowing his friends are always there in case something goes wrong. Soon he finds his identity erased and all trails leading to him are gone. Getting out now is paramount and a matter of life and death, literally. Arnold already an inmate decides to befriend him. Together they attempt the impossible. It does get tense and there are prison fights, no surprise there, but once he figures a way out, he discovers just how hopeless the situation he is in. The last 45 minutes or so are a fight to get away and somehow get help before they discover who Arnold really is and why it is so important to keep Sly in. Things explode in the end and Arnold gets his signature big gun so all things are not lost. This is a different role for both actors and one I found I actually liked. but it could have used a few more booms just because it's Sly and Arnold. Good popcorn movie",N/A
1384970,This DVD is unavailable in the rental market. I wanted to see it again and enjoy the humor of &#34;people versus canine&#34;  It is a very creative story.,The Dobermans
