,reviewText,Title
1100972,"Volume three of Gomer Pyle is certainly a delight and it never fails to disappoint.This season shows the series at its height.The team of Sutton and Nabors was a match made in heaven which improved as the series progressed.Sutton with his military but not always too bright demeanor, going against the thorn in his side the accident prone but all around good guy Gomer.Suttons' reactions to Gomers' faux pauxs(real or imagined) are priceless pieces of TV comedy and never fail to garner some good belly laughs.I have read others' complaints about the music being cut from the second season but I had not noticed any real time difference in any of those eps as they always were around the same time in length.But I must admit before season three came out(and he did some singing then,which is included)I thought that Nabors HAD done some singing in Season Two(maybe I was mistaken?).It is not understating it when I DO recall however,what a sensation this was for fans of the show back in the 60s.Indeed it brought to the attention of the country just what a singing talent Jim Nabors was,the total opposite of his character.And it launched for him a VERY successful second career.Much the same way Frank Fontaine had been launched into his successful singing career after playing Crazy Googenheim on the Jackie Gleason Show.Same situation,with Frank playing a goofy,drunk patron then stepping totally out of character to belt out a beautiful song with those magnificent pipes.Whatever the status of these eps as far as cutting goes,these third season eps are sure to please all fans of the series.All the same supporting players are back and with Gomer still running afowl of Sgt.Carters'""good graces"",with often hilarious results.All eps are transferred nicely in colour and are generally crisp and clean looking.This is Gomer Pyle at the height of its' game and the writing is still top notch.The main negative would be the lack of any special features in the set.Looking for a good,funny show the entire FAMILY can watch? This is for you.Grab it.Move it...move it...move it!",N/A
812002,"I am entirely too biased, how can I review this when I am mad about Frasier's character, his wit, his intellectual humor, his abysmal luck in life and yet his persistence on living a fine life with opera, classical music, the finest wines and restaurants and tastes in furniture and all yummy material things in life. It is wonderful to own the series. What a fabulous show. They don't make that stuff anymore!",Frasier: Season 3
1042017,"Batgirl, that's what.I really did like the first season and I loved the second. So, I was really excited to see the third. I've never been a big fan of batman having a sidekick, but I did like the fact that they were bringing in Batgirl before Robin. That is something that's never been done before. The good stories are still there but the impact isn't. There are some very great episodes in this season too, probably better than any on the second, but there are also some that are just downright bad. Batgirl really did bring the show downhill, to me that is. Her dialogue is horrible, I know she is a kid, but it's almost like they keep trying to remind you with making her talk constantly. I will admit, about halfway through (The Laughing Cats), she did start to grow on me a little. She was starting to feel like she belonged. I guess the series just couldn't think of a better way to bring her in.I am also very very very tired of (I hate to say this) the Joker. His crimes in this season were horrible. I'm a huge Joker fan and loved the episodes he was in last season, but this time it seemed like they were just using him because he is the joker. The episode ""Brawn"" just seemed like it could have been a lot better if they would have just used Bane. We do need more of Bane, and I hope to see him later in the series. I was glad to see that they cut down on Penguin a little. Didn't like the first episode with him (A Knight to Remember) but I did like The Icy Depths a lot.I also liked the build up to Hugo Strange, and was very happy to finally see his character come out. I also did like the idea of someone going after Bruce Wayne.My Top 5 episodes were1. Gotham's Ultimate Criminal Mastermind- D.A.V.E was a great idea for a villain and to put Hugo behind it was even a better one2. A Fistful of Felt- A classic Ventriloquist story, with Strange pulling the strings.3. Thunder- The one episode that I did not mind Batgirl at all. Everything about this one just seemed right.4. RPM- A good story to introduce a new batmobile5. The Icy Depths- Even though I do not like this version of Freeze that much, he is in some pretty good episodes.So maybe after I watch this again, I might start to appreciate it more but at the time being this is how I feel about this season. Also please remember, these are my opinions and you may feel different. I would still recommend it for what good there is.",N/A
101451,I love this Movie very much i had to have in my collection. full of action and suspence.,N/A
138290,"""City Slickers"" is a character-driven story, told with extreme charisma and truly funny, yet deep characters. It tells the tale of a man going through a mid-life crisis and how he deals with himself.  Billy Crystal is Mitch, the guy going through a depressing point in his life. Daniel Stern is his best buddy Phil, a worrywart who is owned by his wife. And Bruno Kirby is Ed, his other best friend who has a lust for younger women, and a lust for outrageous and crazy adventures. Such as the bull run in the beginning of the film, or his idea for a skydive.  Mitch starts to suffer greatly with his newfound mid-life crisis. Phil is caught having an affair with a grocery store clerk by his wife. Ed is...well...Ed. So on Mitch's 39th birthday, Ed and Phil reveal that they have bought Mitch a spot on a cattle run, and they're coming along, too. They'll be driving cattle just like real cowboys.  Mitch is unimpressed, but his wife insists he go to relieve stress. Mitch tries to get out of it by reminding her of his promise. ""I told you I was going to stay with your parents,"" he says. ""You hate my parents,"" she says.  So off Mitch, Phil and Ed go, out to a cattle ranch where they meet Curly (Jack Palance), a homicidal cowboy who freaks Mitch out. Laughter ensues. And after that, more laughter.  The cattle drive begins, and eventually things go hay-wire. Curly dies. The two other drunk leaders flee for their lives. Mitch, Phil and Ed are left with two fat ice cream inventors (a la Ben & Jerry), and an attractive woman who Mitch cannot get near because he is married. She says hello to him. ""I'm married,"" he replies.  I watched some of ""City Slickers"" about four years ago and wasn't too impressed. Perhaps it was because the TV version cut everything out. This time around I absolutely adored it, it is truly one of the best comedies of the last ten (now fifteen) years.  Billy Crystal is perfect as Mitch. I love his demeanor towards life, his grim outlook on things. Like the speech he gives to children in a kindergarten class. Priceless.  The entire cast is excellent, and only the last ten minutes of the film fell apart a bit, in which you get a quite typical ""I'm over it, I'm a hero"" moment where Mitch comes to terms with himself and almost drowns saving a calf, which makes him look more like a suicidal idiot rather than someone coming to terms with himself.  But the rest of the film is 100% excellent; funny is an understatement. The characters seem very real, something rare for a comedy these days. ""City Slickers"" is definitely one to see. If you still don't want to, I can only say one thing: ""Helloooooo?!""",N/A
337292,"I had both these on VHS when they first came out on VHS.""Extreme close up"" is a kind alike a documentary you'd see on VH1, good mix of songs and clips with Paul, Gene and Bruce narrating the history of the band.""Konfidental"" is more of a tour soveiner of the Revenge tour with some classic make-up videos thrown in, much tho has been re-used in Kissology 3 for this one.This DVD, as well as KiSS ""Exposed"" seems to be a transfer from the VHS but still decent tv and sound quality.",N/A
922049,"I mostly agree with the previously mentioned details - but now that the price has dropped, I had to comment. Ten dvds of live jazz featuring Chick and various groups - recorded live, with good sound and close to HD widescreen video is a great change! (especially for those who, like me, usually watch old B&W Miles and Trane videos...) all for $40 - Four bucks per dvd? You've got to be kidding - this is a must-have! Even if you (like me) aren't excited about every single concert, and, well, Roy Haynes is a bit low in the mix for my taste, grab this deal while you can. Got to be 5 stars.",Chick Corea: Rendezvous in New York
163251,"This is a wonderful timeless romantic drama.  Annie Reed is heading to see her family on Christmas Eve and is listening to a radio call in show.  One of the callers is eight year old Jonah who tells the audience that his dad needs a new wife.  After it comes out that Jonah's mom died, and dad Sam is put on the spot to talk to the radio shrink on air, women all over the country fall in love with this man that loved his deceased wife so passionately.  Annie is determined to meet Sam because she feels a strong pull toward Sam and Jonah.  When they meet, destiny is forged.  This well acted film starring Tom Hanks and Meg Ryan closely follows another beloved classic An Affair to Remember.  There are some funny moments, but it is the drama that captures the audience.  It reiterates the old saying that love conquers all.",N/A
1154951,"Brendan Fraser in ""Journey"" and in ""The Mummy"" is perfecting the role of the hero who is smart-dumb with a kind of a dizzy, dazed, sexy look. He's in action movies that have a light, bantering tone, but yet the stories have incredible creatures, scary chases, wild special effects, but a ""Look folks, no hands, only kidding"" kind of approach. This handsome, still boyish looking actor, manages to look terrified and can scream his head off in the face of danger. The character is bright, but you suspect there's a dumb streak lurking below the surface.He, a science prof, and his nephew, Josh Hutcheson playing Sean, go to Iceland where they join up with pretty Hannah, go climbing and end up falling to the center of the earth where there is a huge amount of space, plenty of light, a horizon, and apparently plenty of oxygen.Scary highlights: 1. Sean has to cross a deep chasm by jumping from one magnetic floating rock to another with one rock orbiting while he's clinging aboard. 2. Man-eating very toothy fish with real overbites attack the three on an elaborate raft that they were apparently to build in about a day without tools. 3. Prehistoric drooling monsters like raptors chase the uncle and nephew and almost gobble them up. 4. Huge, very hungry carnivorous plants attack Fraser and Hannah. Watch Fraser take care of the last plant, and you'll know why this is part braggadocio spoof.This is good escapist stuff that will entrance you as long as you don't start asking too many dumb questions. It's a thrilling adventure, scary and fun. Fraser is a winning action hero.",N/A
549504,"Krzysztof Kieslowski's ""Decalogue"" is a series of ten short films set in a block of towering flats in modern Warsaw. Co-written by Kieslowski and Krzysztof Piesiewicz for Polish television in the late 1980s, the ten one-hour-long episodes explore each of the Ten Commandments, although many of the Commandments actually overlap one another.The series is profoundly meditative, without being boring. The actors are remarkably believable, especially when Kieslowski relies on close-ups of the face; the soul of their character is practically laid bare. Very intimate. I was particularly struck by the guardian angel or witness - a young man (Artur Barcis) - who appears in eight of the episodes, just before a Commandment is broken.It's hard to say which episodes are the best. Each one projects a powerful moral message, forcing you to consider both sides of the issue and to realise these time-honoured laws have many ramifications in our daily lives, even today. My personal favourites include episodes 1, 2, 5, 6, 7, 8 and 10.Roger Ebert's commentary at the beginning is an excellent primer to those unfamiliar with Kieslowski and the synopsis behind ""Decalogue"", and I would recommend viewing it before the series.Lastly, one need not understand the Polish language or culture to appreciate ""Decalogue"". For that matter one need not come from a Judeo-Christian background. ""Decalogue"" is a film full of emotion and intelligence that can be universally understood and appreciated by all. Absolutely beautiful!!!I would also recommend Kieslowski'sThree Colors Trilogy (Blue / White / Red).",N/A
1166465,"First of all, i have always heard that this movie was really bad and that i should avoid it. But as a fan of Corey Feldman and Corey Haim i couldn't resist buy it on blu-ray.Well i watched it last night and...it was not as bad. The acting for the most part was really good and the movie was pretty ok. The worst acting, i think, was from Angus Sutherland. Perhaps his father Donald should teach him one or two things about acting :)But some things raised my mind every now and again. First, are Chris and Nicole Emerson the children of Mikael and Star (from the first movie?)  we are never told.  Second, in the mine scenes, a vampire tells Edgar Frog that his brother is here, but i didn't see him ??? confused.Well. If you liked the first movie don't have to high hopes for this one but you won't be dissapointed either. It has it's moments and it nice to see Corey Feldman back in business!",N/A
978805,"To me season three was absolutely the best by quite a bit. I really enjoy people in love and by this season, both Lois and Clark are totally so. And I am surprised and pleased at the tribute to healthy values such as waiting, and not compromising with truth. On the other hand, the powers that be aren't above putting Teri in some skimpy and tight outfits.The recurring theme of season three is the continued struggle to have a normal relationship. Sometimes it seems that the supervillians are more set on destroying Lois and Clark's relationship than they are on stopping Superman.The series as a whole is definitely a different take on the old comic book story, but in a completely different way than Smallville. L&C; is certainly more tongue in cheek, and fun.",Lois & Clark: The New Adventures of Superman: Season 3
1054835,"Season 4 is one of the best seasons yet. I really enjoyed all the other season including season 1 and 3 but season 4 is very good too. The DVD contains some extra special features (featurettes, commentary, deleted scenes, gag reel..) and the cover is really cool. I really am looking forward to season 5. I thought that season 4 might be disapointing and start going downhill like The O.C. did but I am glad to say I really enjoyed season 4 and One Tree Hill is still going strong...",One Tree Hill: Season 4
1070834,"Please see my review of Season One first:For Season Two, they added episode previews as the 'Special Feature'. NOT all of the previews are here. In fact, they left out an entire episode.",Hawaii Five-O: Season 2
1204441,"This show, which centers around an unexpected teen pregnancy, has some poignant moments that show the strength of friendship and family ties.  However, all-too-often, the secondary characters come off as cartoonish because of exaggerated behavior or responses, rather than as real people.  Molly Ringwald steps in the Mom's role but the writing for her character is flat and creates a somewhat whiny role for her. The biggest problems however, are the handling of the central issue of the pregnancy and the prevalence of teen sex.  The age group depicted (15 year olds) is unlikely the age group watching (pre-teens are probably the must see audience).  I'd hoped to find family viewing but all too often, even my teens and pre-teens were amazed at the over-the-top writing and situations.  So why three stars?  Mainly because my kids find the actress who plays the main character quite engaging and the most realistic character of the bunch and they love the bond that she shares with her sister.  It's a shame the show doesn't live up to that quality consistently.",N/A
659914,"Director Christopher Nolan and star Christian Bale continue to keep the Batman franchise strong in the highly anticipated summer blockbuster ""The Dark Knight"". With the help of Lieutenant James Gordon (Gary Oldman) and District Attorney Harvey Dent (Aaron Eckhart), Batman (Bale) seeks to take down organized crime in Gotham City. Batman soon finds himself facing a psychopathic criminal mastermind known only as the Joker (Heath Ledger) who unleashes a wave of terror that plunges Gotham City into fear and chaos. ""The Dark Knight"" is a thrilling and fully engrossing comic book spectacle that ranks as one of the best films of 2008. With its well crafted storyline, serious tone and strong moral dilemmas, director Christopher Nolan delivers an exciting thrill ride that truly redefines the standards of the comic book movie. The action sequences and visual effects are excellent. Christian Bale and Heath Ledger give memorable performances. The cast also includes Maggie Gyllenhaal, Eric Roberts, Nestor Carbonell, Morgan Freeman and Michael Caine.Warner Bros. certainly put some effort in the Blu-Ray release of ""The Dark Knight"". The 2008 record-setting comic book blockbuster is presented in its theatrical 2.40:1 anamorphic widescreen format. The picture quality is truly exceptional. This is one great looking Blu-Ray. Its 5.1 Dolby TrueHD sound is very dynamic. ""Gotham Uncovered: Creation of a Scene"" is an extensive behind-the-scenes featurette that offers abundant information in the development of the movie. Other special features include two in-depth featurettes, six short clips of the fictional newscast ""Tonight in Gotham"", picture galleries, theatrical trailers and TV spots. Though an audio commentary track would have been a good addition, ""The Dark Knight"" really shines on Blu-Ray and scores an ""A"".",The Dark Knight Theatrical Release
595759,"If you have seen the Johnny Depp movie version of this show, you should take a look at the original live version that was on Broadway starring Angela Lansbury. I bought this Broadway version DVD several years ago and loved it. When the movie came out with Johnny Depp I went to see it immediately, hoping I would not be disappointed. I wasn't. The movie is so totally true to the show, it's wonderful. The music and lyrics keep playing through your head, and the dark humor stays with you for days. But the enticing thing is that the Broadway production manages to do it all on one stage with just minimal scenery being pulled and pushed about, where the movie had so many changes of scenery. Also, there is some additional music/singing that is in the Broadway production that isn't in the movie (which is totally understandable once you've seen both versions). And yes, the live version is almost as gory as the movie, but because the camera is much further away from the actors on stage, you don't have to worry about any of the blood getting on you!",Sweeney Todd: The Demon Barber of Fleet Street
991886,"The only reason that anyone would want to watch this show is the beautiful women, and the fact that the DVD's are uncensored makes it all the better.Otherwise, this show is pretty stupid. Most episodes focus on the girls trying to please Hefner in some way (planning a party or buying a gift). Uncensored the show is completely unwatchable as the girls are total dumb @sses. While many fans consider Kendra (who is also the hottest) to be the dumbest girl of the trio, but I still remember Holly Madison's embarrassing  debut on the Howard Stern show. She came in and sang a song ""I want more radio, give me more Howard Stern"". So desperate to get 15 minutes of fame, she agreed to walk the streets of New York wearing a dunce cap with a tampon taped to her nose. The funny thing is that everyone seems to have forgot.",N/A
1050703,Really what you say about this it is what it IS....FUNNY! I have the first season and even if there is one or two shows on this it is worth the buy. The trouble they had to just get this far with the Larry Sanders Show (well look at the cover) Do youself a favor buy this. You will enjoy/,N/A
163710,"An epic story about a family.  I don't know that it is the greatest movie ever, but every time I put it on I get sucked in and watch it through.",N/A
746851,"Wesley Willis: The Daddy of Rock 'n Roll (Daniel Bitton, 2003)Whatever you may think of the late Wesley Willis, the towering schizophrenic rock and roll disciple whose music evokes hero-worship among the few and looks of utter confusion among the many, there is one unarguable fact about him: never in the history of rock and roll has there been a less likely rock star than Wesley Willis. Here's a guy who stands six foot six, weighs well over three hundred pounds, and dresses in neon green sweat pants; if there is a defined rock-star look, that is certainly not it. And yet Wesley Willis' music embodies both everything good and everything bad about rock at the same time; it's simplistic to the point of brainlessness, it's repetitive, it's scurrilous and obscene and deeply, deeply funny. It points, at the same time, to the pioneers who have carved out niches in rock over the years and the brainlessness of the overprocessed radio-friendly crap that dominates the airwaves today. Despite this, Wesley Willis created music for which the term ""original"" would be an understatement. What better subject for a musical documentary?Filmmaker Daniel Bitton's hour-long Wesley Willis special is a ""day in the life"" kind of thing, following Willis around and staying out of the way, letting the man's words and actions speak for themselves. Willis is, in many ways, like any of us; he goes to Kinko's to use the computer to type out lyrics, much to the consternation of the other patrons (having a huge black guy suddenly say ""suck a baboon's dick with Heinz Ketchup!"" next to you is probably not the most reassuring thing that will happen to you on any given day), he goes to the studio and records a few tracks, he noodles with a synthesizer at home, he rides the bus, he talks to people, he sees his friends, he performs a concert, he goes to sleep. So, okay, that's probably not like most of us. And even for those of us it is like, you don't have friends like Steve Albini doing your engineering at the studio. But still, there's a comforting tranquility to all this. Here's a guy who's sold more albums than you ever will, and he's gotta use a bus pass just like everyone else.It should be obvious form the get-go that whether you like this movie or not will be inextricably tied to whether you like Wesley Willis or not. That said, I've seen some music documentaries that I've hated even when I love the band(s) in question. This is not one of those documentaries; if you like Wesley Willis, you'll like The Daddy of Rock 'n Roll. Rock over London. Rock on, Chicago. *** ",N/A
1166222,"This was a very uplifting gritty movie. Val Kilmer shines as a mass murderer who gets what he desires most of all. Dorff was good in this as well, his expressions of confusion, suffering, hopelessness and pensiveness are spot on.Non stop drama with lots of action. This was very enjoyable and inspirational. No spoilers, but in the end, everyone suffers , no one is redeemed. I think this is what made this film so great.Watch this film with an open mind although it may be a bit ""cliche"".Hint: Pay attention to Val Kilmer's dialog. You may disagree with him, but you will understand clearly.",Felon
826791,"Unforgiven was pretty much an above average ppv. Most of the matches were as expected and they did a good job to put on a good performance for the show.1. Ric Flair & Batista vs. Chris Benoit & William RegalThis was a very good choice for an opener. I'd have to say this was way better than the tag team titles match that happened later on in the ppv. Batista was showing his unstoppable force he posesses. Flairs style & regal's meshed in pretty well with each other and so along did Benoit's. There were some hard knifehead chops delivered to Flair in this one. The ending was pulled off very nicely and it worked in well. A very solid opener. 4/52. Women's TitleTrish Stratus w/ Tomko vs. VictoriaThese two have had way better matches in the past but this was a decent women's match for the title. Tomko interfered at certain points in the match for trish. The ending felt a little off and uncalled for to me. Decent match between the divas. 3.25/5After the match, Tomko had a little miss up with a Mystery woman who turned out to be Stevie Richards. This little brawled shouldn't have lasted more than 5 minutes but this was totally a waste of time which lasted around 10 minutes or so. This could have been saved for Raw.3. Ladder Match for the Vacant Intercontinental TitleChris Jericho vs. ChristianJericho & Christian out did themselves in this ladder match. They showed us some pure athleticism and poise to everyone. It started out pretty slow and the ladders didn't come into play right away. It got better as the match went on. Both men took some nasty falls off the ladder and shots into the ladder. This is one ladder match that you won't forget after you see it. Another thing, this ladder match reminded me of the one from Wrestlemania X between HBK & Razor. A darn good ladder match. 5/54. No DisqualificationKane w/ Lita vs. Shawn MichaelsThis was a pretty good return match for HBK. Kane and HBK blended in pretty well. Kane took advantage of the no dq rule from time to time. Using the steel steps to open up HBK and suplexing him through the announce table. Michaels pulled some good counters to Kane. The ending was good as well and pulled off very cleanly. A good match. 4.5/55. World Tag Team TitlesRhyno & Tajiri vs. La ResistanceThis match really didn't get my attention at all that much. I felt it could have been better and there wasn't much leading up to the match for the fans to care about it. A decent match at best with a few good spots. 3/56. World Heavyweight TitleRandy Orton vs. Triple HThis was a good match for Orton to lose his title in. But of course Randy was only put as champion to erase Brock Lesnar for being the youngest champion in history. I enjoyed Randy as champion at this time, him and HHH had a great feud going on.The match was wrestled very strategically. HHH and Randy tryed to work on the leg of each other. Orton was more of the aggressor and not backing down from the game. I felt a lot of the interference took a great deal away from the match itself and many of it was uncalled for (such as the Coach coming out as the referee). It did had a couple of good spots like when HHH pedigreed orton into a steel chair. But the whole interference from Evolution really wasn't needed to be there. Still a solid, wrestled main event. 4.75/5Unforgiven is one to pick up from 2004. Probably the ladder match and the main event are the biggest reasons to get this.",WWE Unforgiven 2004
1166250,Ok - you know the premise of the movie - he loves the bride/bestfriend and wants to stop the wedding. I loved the Scotland parts but the rest of the movie  was just average. It is PG-13 for a reason - lots & lots of talk about sex and a few tame bed scenes.  Rent don't buy...,N/A
508675,"Psycho 3 was lousy and I agree that Psycho III was the weakest Psycho installment of them all and that Psycho II seemed to be where the Psycho installments stopped being good.As a matter of fact, PSYCHO III seemed to be somewhat like a repeat or a reliving of how the original Psycho was since Norman Bates(Tony Perkins) was just simply reliving his days as a schizophrenic posing as both himself and his dead mother killing customers at the Bates Motel again like he did in the original Psycho, except Psycho III was a lot less heart-pounding, a lot less suspenseful, a lot less mysterious, and a lot less genuine, which is what made PSYCHO 3 lag big time, but this movies predecessors(PSYCHO I and PSYCHO II) were a lot more superb and Anthony Perkins did a much better job at playing Norman Bates in PSYCHO's I and II, but didn't do so hot in PSYCHO 3.Therefore, the PSYCHO sequels seemed to have started losing their touch when it hit Psycho III, since it wasn't as mysterious or as blood curdling as the first two Psycho installations.  So the film makers should've done a better job at making PSYCHO III, because it's not worth the buy, unlike the original PSYCHO and PSYCHO II.In addition to that, PSYCHO 3 was obviously not the most shocking of them all, even though it quoted ""The Most Shocking Of Them All"" on the advertisements. it was Alfred Hitchcock's Psycho I that was the most shocking of them all as well as the original and still the best to this very day, even though I liked Psycho 2 the best out of the whole Psycho series.I also suspect that Psycho 3's reason for not being that great and for not being as genuine or a significant as the first 2 was perhaps due to the fact that Tony Perkins had directed Psycho III as well as being the main character in this movie, but I honestly don't think that Tony Perkins did nearly as much of a good job at directing this movie as opposed to directors Richard Franklin(Psycho 2) and Alfred Hitchcock(Psycho I).In addition to why Psycho 3 wasn't as good as the first 2 Psycho's; the music score done by Carter Burwell wasn't as good nor as creepy nor as intriguing as the music scoring done by Jerry Goldsmith in Psycho II and the music scoring done in Psycho I, although Carter Burwell's music scoring isn't too shabby in general, but Jerry Goldsmith is one of my favorite music composers when it comes to movies.",Psycho 3
