,reviewText,Title
1266949,"This is a great film...great camera angles/cinematography, great acting, good plot/storyline...and the reality is that it is MUCH better than most full-blown 10mil+ studio horror films out there.It really has those squeamish scenes all horror films need...tension...everything. The plot (though stretching logic just a bit (and what horror film doesn't) is entertaining and interesting throughout. Sure the mother didn't race to an emergency room the minute she discovered the need for blood, but again, all horror movies depart from conventional logic at some point...however in Grace, it was done intelligently WITH constraint. It never got stupid or ridiculous like most horror films.The director of this movie certainly has talent. No doubt. This film should have been in theaters throughout the country. Shame.",N/A
1190702,"This is a movie that combines PTSD with jealousy. It was an ok movie, but really it is just another remake on an old tale. The movie was written ok, but its not a new idea, or a creative piece of artwork.",N/A
252069,This is a story about the cut-throat business of advertising in sort of a comedic form; a lost romance and a budding romance; deception and all that goes with it.  It has a perfect ending.,N/A
1266919,"I was a little skeptical when a friend brought this movie over for me to watch.  But after the opening fight scene I was hooked.  After watching this little known ""Sleeper"", I jumped online and purchased it from Amazon.  Too bad the movie didn't get more recognition, it certainly deserved it and a lot of people are missing out.  If they need investors to make more of these ""Bones"" movies, I will pony up what I can.Great movie!!!",N/A
720433,"There are a few really good performances, Clapton, in particular but there are enough of groups I don't care for to make me fast forward through a bunch of it.","Live at Knebworth, Parts 1, 2 & 3"
135545,"Rob Roy is a movie with a few focused characters. You won't find grand battles like in Braveheart here, but they both do take place in Scottland. Robert Roy MacGregor is the hero in this film played by Liam Neeson. Mary Gregor is his wife played by Jessica Lange. He's the leader of his small town and well respected. He see's his people not too well off. So he has a plan of borrowing money from a noble named Montrose. Rob wants to buy cattle for herding and uses some land as calleteral. Montrose agrees and is happy to get a profit for himself whether Rob honors his agreement or fails he wins.Archibald Cunningham played by Tim Roth not only gets in Rob's way of fullfilling his quest to help his town, but destroys many other lives along the way. He's sent by his mother from England to work for Montrose. Another villian more dealing in the shadows than Archibald is Killearn also working for Montrose. Killearn learns of Rob's deal with Montrose and has criminal plans for the borrowed money. Killearn let's Archibald in on the deal. Rob is forced to turn fugitive after the money is lost which Rob has no real evidence to show him who did it.This story is really about showing you how far Rob Roy will go to to protect his people, his family, and his honor. These are not easy things to balance in for him as Archibald and Killearn go after everything he holds of value to him. His wife Mary is really his support when he breaks down a few times through so much going on. She keeps him going on and talks through with him when he can't figure out what to do. Even his honor which his puts above alot of things she admires, but is concerned that it could get him killed.Archibald is one of the top villians that I like. You really can't help but just hate him. His action are only for his own business and pleasure. Whatever happens to anyone that he hurts for that is nothing to him. He's Rob's arch villian in this whole movie. As the movie goes on they come closer and closer to destroying eachother. The last confrontation leads to a great duel. And very different sword skills from both. There are some brief sword and gun battles in here, but this is really a drama. The dialogue and the characters really do make this movie wonderful.",N/A
1212062,"Gomorra (2008) is based on a book from Robert Saviano that touchesupon the  Ndrangheta or Camorra in Naples, Italy. The book receivedmassive acclaim from the Wall St Journal, the Washington Post, theGuardian, riding on the tail of the Brazilian succes of Cidade deDeus (2002) and the favela microcosm.The film's important moment is when the central character, playedby Toni Servillo, suggests that Italy's economy is failing from acompetitiveness point of view in a world global market, from costsattributable to a higher priced currency  (Euro) resulting  in amuch higher cost of living, while the earnings  of the workingclass has either stayed the same,  gotten worse or been made moredifficult, requring more effort and  more work for the same pay, toafford the same staples of health care, food, gas.More to the point, views are asked  on what are the consequences ofunmonitored, laissez faire economics in regards to society,especially in the total absence of morality and fair-play betweenbusinesses.It succeeds in showing a microcosm where people severely lackmental, emotional and  character depth. Viewers are not toldwhether the people are to blame, the lack of local opportunities ina unified Europe and free trade world, or simply the deterioratedquality of life for the working class in Italy overall.It succeeds in showing the human dependency between variousindividuals, a social hierarchy such that extortion payments areenforced from some to others. The author zooms into aspects ofmisery, drug trafficking, unemployment, lookouts and pushers onstreet corners, and rooftops, the childen looking up to gangstersas their role models, unrealistically, a complete lack of anyreligious, or educative instruction in the citizens, admiration forAl Pacino's Tony Montana character, consumption of narcotics, largecash sums exchanged, drug burns, punks and delinquents disturbingthe peace, industrial espionage, alien labor factories bidding onclothes contracts with legitimate fronts, certified garbagedisposal companies hauling toxic and radioactive waste to gardens,small farms, quarries, etc.At least from an artistic point of view, the film is 5%entertainment, 95% esoteric intellectual reflections, meditations,distillation of past events through a biographical filter.First of all, this picture will be worth naught for anyone nothaving resided in Europe, or in a Roman culture in particular(Italy, Sicily, Spain, Portugal, France, etc.)  It shows aglamorless, ghetto, poverty stricken community, for which cityslickers will have a complete lack of rapport, affection orcomprehension.Secondly, the work is too long, lasting well in excess of 2 hours.Some parts are a non sequitur, such as the opening 15 minutes whichpeppered with milquetoast visuals (naked men in a tanning salongetting shot, a scene with one pulling up his pants, anotherrequesting a manicure, or the 2 teens shown in a rice patty fieldspraying bullets from Ak-47 or Uzi's in their plain underwear.)Next, the soundtrack lacks conviction, sophistication andcharacter, existing at most simply to substitute total silence. Thefilming is widescreen, which is a plus, and although crystal clear,fails to show enough of Naples or the countryside to do areality-check, of the beauty of Europe for those loving its citiesand architecture.Instead, it insists in placing horse blinds on viewers, with aone-trick pony zoom of Naple's inner city, its housing projects andpoor in the outskirts of the city, where there is rampantunemployment, poverty, criminality, petty thievery, low-end housingconditions (plumbing, finishing materials) and lack of publicsafety. Nary a single outsider is seen visiting the place (e.g. acop).Fourth, as a form of entertainment, the film struggles in showing asocially redeeming value or humor, not offering a single laughthroughout, as if written straight from a jail cell. This hurts itsreplay potential.Some elements suggest a lack of editing rigor, such as the need toshow a tenant resisting eviction being shot, or 12 year old kidsforced to drive a truck, more alien laborors without basic skillsto function.",Gomorrah
1144823,"I have both movies; this original one and the recent remake by Terantino. This one is much better as far as story line goes and as a WWII war movie. Sure the actors are not as well known; Bo Svenson is no Brad Pitt, but when I watch a movie, it is also about the story, and not just the actors. I had no problems with the DVDs all two of them played perfectly. So here it is short and to the point: remakes are seldom better than the originals!",N/A
432173,"You must get this set, the movies are a great way for to see the BIBLE History that we read about. I love this kind of History. The movies are great for all ages and brings so much joy to your heart and makes you reflect on the word of GOD. You see the hand of GOD in action through History. You will be very happy to own this set of BIBLE movies.",N/A
620821,"I highly recommend this movie.  This movie is based on a true story from 1890 about an American Folk figure Frank T. Hopkins who was a Pony Express courier that travels to Arabia with his western-bred Mustang Stallion ""Hildago"" to enter in a 3,000 mile endurance race some call the ""The Ocean of Fire"".  Watching the movie you will experience suspense, drama, and some humor.Actors that make this movie great:Omar Sharif  (stars as Jazira)Viggo Mortensen  (stars as Frank Hopkins)[...]",N/A
1190709,"It takes extraordinary courage to place a film like BROTHERS before the public, and it is to the credit of director Jim Sheridan that this superb study of the effects of war on everyone around the globe is so fine.  Based on Suzanne Bier's Danish film 'Brdre' concerning the same timeframe in the Afghanistan war, this screenplay was successfully adapted by David Benioff from Anders Thomas Jensen's Danish screenplay. It is delivered in somewhat choppy format, throwing the audience one minute in the US and the next in Afghanistan, and while it does take getting used to, this choice of storytelling ultimately works splendidly, heightening the tension in a very steady unrelenting way.The Cahill family consists of alcoholic, Vietnam Vet father Hank (Sam Shepard), stepmother Elsie (Mare Winningham) and two brothers - 'perfect' athlete and successful USCM Captain Sam (Tobey Maguire) and the recently released from prison 'worthless' Tommy (Jake Gyllenhaal).  Sam is departing for Afghanistan, leaving his wife Grace (Natalie Portman) and two daughters Isabelle and Maggie (child actress par excellence Bailee Madison and Taylor Geare).  Sam entrusts a farewell letter to his best friend Major Cavazos (Clifton Collins Jr.) in case he doesn't return.  Sam is off to war and is very soon shot down and taken prisoner by the Afghanis: the report sent home is that Sam has been killed in action. Sam and Private Joe Willis (Patrick Flueger) are starved, beaten, and abused as prisoners until at one hideous moment Sam is instructed to kill the doomed Joe - an act he carries out and absorbs all the subsequent anguish and guilt that results from his act of survival.At home Grace and Tommy become close: the girls love Tommy, Tommy works on Grace's house, and when the report of Sam's death reaches them they are bonded even more tightly - despite Hank's hateful attitude toward the 'failure' Tommy. But when word reaches them that Sam is alive and when Sam returns home, the trials begin.  Sam is wasted physically and emotionally, forever devastated by his war experience and his guilt.  The story form here on must be seen to understand just how bitterly cruel the aftermath of war can be.This is truly an ensemble movie with every character perfectly cast and giving memorable performances.  Few will be able to erase the images that Tobey Maguire, Jake Gyllenhaal and Natalie Portman create - and hopefully those bleak images will force some reality testing on the ongoing question of the 'worth' of war.  A brilliant film.  Grady Harp, March 10",N/A
944676,Another case of a Mexican cult movie that doesn't exist in this country...This is a must see for all the fans of the Suspense/Horror genre...a classic....Carlos Enrique Taboada presenting his masterpiece.,El Libro De Piedra
1243657,This is an excellent movie. Although I knew who the culpret was his first apparance in the movie and was not fooled by the red herings I recommend it for any sleuth out there. It is a great 'who-dun-it'.,N/A
1068249,"""When a man's best friend is a dog, that dog has a problem.""(from the opening credits)This basically unknown oddball Independent film is an entertaining dark comedy. It's rated R mainly because of off color language and some sexual situations, which are hardly graphic. Underneath, this film is ultimately good natured at its core.A shrink tells a young writer named Solo, who's troubled and lonely, to try owning a pet to aid his therapy, so he hesitantly gets a  ""so ugly it's cute"" puppy from the pet shop at the local mall. He's totally clueless on how to care for it.However, from that day forward he is never the same again.Suddenly and unaccountably, everyone he encounters becomes smitten by his puppy, who's the real star in this feature.The themes hinge on lost hope and looking for love and connection in a confusing world.Solo happens to meet a pretty woman who, unexpectedly, is also troubled and lonely.Aside from the language, this is a surprisingly charming and quirky little film involving lost souls who meet a dog that inadvertently leads him to some answers about their plight in life.This is lighthearted fun but not exactly a family or children's movie.The ending is touching and sweet.Dog owners in particular will get a real kick out of this film.",The Dog Problem
134798,This isn't my favorite Rocky movie but I grew up on the series and I think they're fantastic movies!  If you've never seen the Rocky series I would highly recommend it if you like sports/action movies.  It also has some pretty good advice in it as well for guys and girls :),N/A
1205375,"I have seen a lot of stupid movies but this one just takes the cake. It's not funny,stupid,repulsive and down right terrible. Now I know spoof movies are suppose to be bad but this is just so bad that it makes my skin crawl everytime I think about it. Now to be far the movie isn't bad if your drunk or high (like the jackass that made this trainwreck of a movie). Bottom line it sucks,stay away and spend your hard earned money on something else.",N/A
1352852,"The first two episodes of this season really almost did me in as a fan. It was so obvious that the show didn't know where to go. This is something that has cropped up here and there , in all of the earlier seasons , except perhaps the first. A good example would be the sudden, unlikely death of U-Turn. In fact, in my opinion, the writing on this show has ALWAYS been a little on the uneven side. The most popular three solutions to problems as they come bearing down on Nancy....the DEA, Nancy f's someone or someone dies...or sometimes all three, as in the case of Peter.I stuck with it this particular season and at times I thought "" cool , they're back, this is going to be great"".  Unfortuneatly, it never really delivered anything solid or even very memorable other than maybe the conclusion.I thought the show was very stale towards the end of the 5th season , again , other than the finale. Going on the run gave the show a real chance to settle, well , anywhere , really. My imagination soared at the concept of the clan somewhere a little different, such as Canada or Seattle. A chance to recapture some of that magic of the first two seasons without the repetitive, overbearing seriousness of her ascent through the higher ranks. Face it, Nancy was at her best when she was still a small fish.I couldn't help but feel that the writers did not have an end game for the 6th season and didn't really expect a 7th season. It seemed everytime they ran out of quick laugh type scenarios...they moved them down the road. Finally, another option other than death, the DEA and/or sex...just move on. I really wonder if this is an option we may need to consider as fans, in order to preserve the memory of a once overwhelmingly fantastic, unique and innovative show.I am starting to look at this show as Weeds : season 1-3, and Weeds Lite: Season 4&5 and now Sorta-Like-Weeds: now with less of a plot and fewer laughs BUT at least the scenary changes",N/A
676609,"I awaited this movie with great anticipation. Well, I hated it. I walked out of the theatre half-way through and asked for a refund.After seeing a costume layout of this movie in Vogue magazine, and being an artist, photographer, costume designer and lover of most anything French, I looked forward to seeing this movie, but was sorely disappointed when I did.It's dizzyingly fast paced flash+dash editing made me nauceous.  Not one frame lasts long enough for my eyes to focus.  The songs, many borrowed from other musicals, are presented in half people/ half animation form, and look ridiculous. It seemed like they couldn't decide what they wanted this film to be.The screenplay is based on the story of a real life dancer in Paris, but what is a real tragedy of life cut short is here turned into a comic travesty.The only good thing is that Nicole can actually sing, but her costar cannot.",N/A
505602,"""Baby Geniuses"" represents the second lowest point in the late Bob Clark's directorial career, right behind ""Superbabies"".  It's a terrible idea on paper, and its quality didn't change in its filming execution.  The film tells me that it's alright for toddlers (not babies as the title mislead) to perform implausible acts in situations made for them, dumbing down their apparent danger and fatality which should appalled many parents.  The film failed for its odd schizophrenic humor: it has many witty retorts too complicated for kids to understand, and physical gags too idiotic for reasonable adults to accept; the film alienates my inner child and my current adulthood. When the toddlers constantly laugh in this movie, I felt nothing but anguish.",N/A
220098,"I must say even though their whole trip was a disaster and problem after problem, I must say I was smiling quite alot.I feel sorry for these two. Poor Gwen is just along for the ride and they both get delayed, screwed out of a room, lost luggage, robbed, and even starved,...to top if all off a broken tooth, transit strikes, broken heals, no food, no sleep, and not even a prayer. And at the end, a hijacked plane!But hey, this is like almost a real life situation! I mean, how many of us have been delayed at the airport, problems with our rental cars, lost/stolen credit cards, etc.This movie reminds me of my own disastrous trip to DC one year (2003), when EVERYTHING WENT WRONG.  I slept in the airport terminal all weekend with no money and the airlines wouldnt put me up on an earlier flight home unless I had the ticket price difference. I had $5 to my name and walked 2 miles to the nearest McDonalds to eat and ask strangers for money  :-(ENough of that... GREAT MOVIE!",The Out-of-Towners VHS
988859,I liked this show when it was on TV. So I purchased all of the series and the Movies.,The Pretender - Season 4
1219417,"But it never took off. No real misdirection. The mystery was solved straight ahead, with no doubt. The relationship with Dave's wife never had a spark of real feeling in this movie. Two fine actors, couldn't get it done. A lot must have been left on the cutting room floor.",N/A
339626,"Get this movie if you can.  Jan Michael was a big star in those days but he fell hard and fast due to his life style.  I saw this way back most likely on tv, maybe in the theater since I would have been about 15-16 then and I loved this flick.  What I want to know is when will it get a USA DVD release?  I'd love to get this DVD but not sure how it will be picture wise.  Maybe I'll look for the old VHS also.  Anyway, I great action flick and worth the price for this, I guess, asian version DVD.  Get this movie if you can...oh I said that didn't I.  Sorry I did not say much about the film but some of the others here have already said it all.  Good cast, good story, good acting, Kay Lenz, Jan Michael Vincent = great movie.",N/A
1231643,"Those are the days you might need a snoozer such as this one.Wily Mr. Fox is more like the Beaver's dad than he is anything else.  The stop action is good for anyone who might have been in a coma since  the release of ""The Seven Voyages of Sinbad"", but not much for anyone who can recognize a scene from Star Wars.Crank your expectations back to the fourth grade and it's a fine movie.",Fantastic Mr. Fox
1295616,"Many of the reviews have stated exactly what went wrong with this film, so I will not repeat them here, but I will say that everything that I adored in the cartoon series is completely gone from the film, and I mean everything. Yes, I realize that many things had to be left out in order to squeeze an entire season into one movie, however, a few SIMPLE things such as character name pronunciation and accurate character representation would have made the film less painful to watch. As a person who occasionally gets teary-eyed during the more emotional sequences of the cartoon series, I felt absolutely no emotion (other than anger) while watching this movie. The actors playing the characters were about as fun to watch as seeing paint dry. I am appalled that a 400-plus minute season of a show could possibly be crammed into a movie that was barely 1 and 1/2 hours. My husband and I were both bored to death while watching this, but we really love the cartoon series, and we are glad that we rented this at Redbox for $1.00, which, as another reviewer stated, is too high a price. The only things that were worth seeing in live action were the costumes (however inaccurate they were), and the sets. Bending was sufficient, but we would have liked to have seen more of it. I would rate this ZERO stars if I could, but the cartoon series is definitely a 5-star in my book.",The Last Airbender
1248568,"OK, this isn't a great movie by any stretch of the imagination. But neither is it as bad as you may have heard. Its about angels, so this isn't shawshank redemption people. The problem with the movie is its just kind of, well, empty. I kept watching and expecting something big or great to happen, it never did. The acting is decent for the material the cast is working with, and the movie does have some amusing scenes. Its an average movie, not a train wreck.",Legion
1035529,"""Human Desire"" was adapted to a contemporary setting from Emile Zola's 1890 novel ""La Bete humaine"". Director Fritz Lang represents its human encounters and entanglements as an omnipresent web of criss-crossing train tracks. Jeff Warren (Glenn Ford) has just returned to his old job as a railway engineer after 3 years at war in Korea. Carl Buckley (Broderick Crawford) works in the same rail yard until his violent temper costs him his job. But Carl knows that his wife Vicki (Gloria Grahame) is acquainted with a Mr. Owens, whose influence could get him his job back. Carl begs Vicki to ask Mr. Owens for the favor. She reluctantly consents, but Carl's violent temper rears its ugly head again when he suspects that Vicki traded sexual favors for his job.Carl seems always to push his wife into the arms of other men and then blame her. Vicki is a calculating woman, at the same time victim and femme fatale, who sees no alternative but to try to turn her frustrating circumstances to her advantage. They deadlock when Carl uses a letter that would implicate Vicki in murder to hold her hostage in their marriage, and she retaliates by refusing him any affection. Meanwhile, Vicki has bewitched the one witness who might incriminate her, Jeff Warren, into falling in love with her. Although Jeff is the ""noir protagonist"" in this film, a man caught between his own desires and what's good for him, he is not the strongest character, so his predicament does not drive the film.Vicki and Carl, both unattractive characters, propel the story. Where Carl's inability to conceal or control his anger are his undoing, Vicki's emotions are equally strong but kept bottled, sublimated into her machinations. Beyond the base characterizations of these two villainous types, the way ""Human Desire"" views Vicki is interesting. This film was made in 1954, and it goes out of its way to portray the adulteress in the worst light possible, worse than that of the murderer. Vicki seems to be cast in a harsher light than her actions merit. I put this down to post-war misogyny and fear of sex. Vicki is neither as cunning nor as successful as the femme fatales of the previous decade. She usually just does the obvious, but self-preservation with a sexual twist is enough to condemn her here.",Human Desire (The Human Beast)
857365,"This was a good movie but after watching it for a second time, I decided it was time to donate it to someone else to enjoy.",N/A
1170303,"This 25th Anniversary ""Silver Wedding"" special is a nice little coda to what remains one of the Beeb's best and brightest comedy series.  Peter Spence's TO THE MANOR BORN ran for three series, starring the inestimable Penelope Keith as the staunch Audrey fforbes-Hamilton, a woman who knows her place in the world (the historic Grantleigh Manor and Estate no less), but financial hardships prevent her claim to it!  Millionaire grocery store magnate Richard DeVere (Peter Bowles) snatches up the Estate and earns Audrey's wrath from the get-go with his grand plans of dragging Grantleigh - kicking and screaming if need be - into the hustle of the 1980s.  The final episode of TO THE MANOR BORN (watched by a record-breaking 24 million people during it's original transmission!) saw Audrey win back Grantleigh, and marrying Richard in the bargain.  Which sets the stage for the Silver Wedding special...Whilst preparing for their silver wedding celebrations, there's trouble brewing for Audrey and Richard.  All of their neighbours' estates have been swallowed up by wholesale food company Farmer Tom's (""And what's wrong with wibbly-wobbly carrots?"" quizzes Audrey).  Richard knows exactly what's wrong with them...and the revelation he has for Audrey will send her into a tailspin!  Good old Marjory Frobisher (Angela Thorne) has taken residency of the Lodge - complete with her menagerie of stray animals.  And Audrey welcomes the arrival of nephew Adam (Alexander Armstrong).  Of course the passage of time has also meant the loss of beloved characters Brabinger and Mrs. Poo; however the script includes some nice remembrances of them.Penelope Keith looses little step in re-assuming the character of Audrey.  She's still the glue holding the entire premise together.  And her chemistry with Peter Bowles is as palpable as ever.  Angela Thorne and Gerald Sim (as the Rector) add a nice touch of nostalgia.  Curl up and reunite yourself with the ""Manor"" family...it's every bit as magical as the original series.",To the Manor Born: Silver Anniversary Special
1239571,"Ok, I absolutely didn't hate this movie. It was pretty much what I expected. But, I've found most of Rogen's movies to be subpar. He's a likeable oaf but not enough to carry a movie. His best performances were his smaller roles in Superbad and Fanboys. The guy literally has no screen presence. We all know Hollywood is grasping at straws these days. This is just another example.",N/A
1289335,What a waste. So not the Prisoner. Buy the BluRay set of the original. I still think that a great film might be made.,The Prisoner
758565,"I had a bit of trouble with my rating because there are several issues I can see using the term ""for beginners"" with this DVD.....Beginners -- well to Pilates? Stability ball? Exercise in general? Depending on what you pick I would give a different answer.Pilates -- I would say Yes  - I own maybe one other Pilates and do not use it, so at least this caught my attention enough not to give it away. I felt the instructions were clear, demonstrated well and easy to follow. I would say a beginner could follow this.Stability ball -- sitting on the fence on this one. I got this because I just don't have many DVD's for the ball and wanted to expand the use of the equipment. That said she is OK on the basic instructions. I think someone who has never used the stability ball could be unstable and would tend to give up.Exercise in general -- No I would not say beginner  - I could see trying to stabilize on the ball and follow the Pilates moves would send the user to the floor more than once.I think this is a nice workout with great moves for toning, flexibility, and breathing techniques. It has the capability to bring your heart rate up. It is a nice add for an experienced fit persons library.",N/A
