,reviewText,Title
419639,"This extemely unorthodox film really hits hard and forces the viewer to ask many of life's deepest and most painful questions. Frankenheimer & Rock Hudson score a gigantic artistic success with the film; unfortunately financial success proved elusive and the film has languished in obscurity for over 4 decades now. Having just completed a trilogy of very commercially successful light comedies with Doris Day, Hudson was seeking the right vehicle to allow him to explore new genres. He found the right vehicle with Seconds, and turned in the best performance of his career. His acting in the final scene is so intense that it is actually difficult to watch.It is rather ironic that Rock Hudson plays a man who's true identity is not who he appears to be, as this is the exact way Rock Hudson lived his life in Hollywood. An extemely handsome and talented actor, his public persona as a manly screen heart throb was forged by the studios and and bore little or no resemblance to the man he was in private.Seconds demands each of us to take that painful self-test to find out if we are truly happy or not. How is happiness and satisfaction found?.... Sex? Good looks? Career? The protagonist fakes his death, and then is ""reborn"" into a new life with a new face, new body, new career, and new friends. Yet the happiness he seeks somehow still eludes him.We never really find out exactly why he is unhappy in his new life. At first I found this lack of insight disappointing, but then I figured that perhaps there really is no specific reason or circumstance causing his unhappiness. His character may be viewed as simply being unhappy in ""attitude""; he is not thankful for the things he has, but merely longs for the things he doesn't have. Upon personal relection, I feel perhaps rebirth is something spiritual (John 3:3) and not physical. Perhaps happiness is an attitude (1Thes 5:18) and is not based on our circumstances. Perhaps the void we feel inside cannot be filled by a new job, new friends, or sex (Eccl 5:10-12), because that void was not designed to be filled by those things.In closing, the film takes a long sharp look at the fantasy fascade that eludes most westerners. Seconds obliges each of us to take a spiritual inventory of our lives and the things we value and strive for. Please be aware that the film is extemely downbeat, and does not follow the archetypal format of: Boy Meets Girl/Boy Loses Girl/Boy Wins Girl Back. So if you are expecting a ""Doris Day"" type film, you best go rent ""Pillow Talk"". If you are looking for a deep & dark film, that is not afraid to go way outside the lines, then check this out! Be warned, the rated R version does contain some nudity (but curiously contains zero profanity or violence) and there are fun cameos by ""Grampa Walton"" from The Waltons and ""Oscar Goldman"" from the Six Million Dollar Man.",Seconds VHS
1514675,"Stars: Jane March & Jamie Thomas King.Directed by: Rachel Lee Goldenberg.This film has a look,  Achieved by filming in AUSTRIA with it's exotic forests and castle-like structives of old.JANE MARCH (Clash Of The Titans,Color Of The Night and The Lover) is perfect as evil queen,Sorry to say but she is perfect in typecasting.JAMIE THOMAS KING (Tinker,Tailor,Soldier,Spy and The Tudors) is again wonderful as the lovelorn prince and hero.There are elves galore with each their own habits in LOTR type lore and pointed ears.The monsters,Which we  don't believe are in most SNOW WHITE stories",Grimm's Snow White
1456975,"I watched this movie last night after hearing all the hype and reading 1 star review after 1 star review. Sure, the core message parallels that of ""Natural Born Killers"": Western society/culture is destroying itself via the media & mass entertainment outlets. Thing is, the shocks are pretty much the only reason to watch it because the quality of everything but the prop, make-up, & art departments suffers due to a laughable script, so-so acting, a conventional music score & sound by the sound department (a few of the ""gross-out"" sounds worked though), and the lighting department did a so-so job. I'm a film buff/elitist, whatever you want to call it; I notice flaws and they bug me--that's just my taste & opinion.I know lots of people go for these types of horror flicks that are more concerned with the shock factor than the little things that add up to a well-made film; to each her/his own. Funny thing is, after the 1st few shocks I became desensitized towards the barrage of sickness, enough so that I began to find the film funny, like a blacker-than-black black comedy. The edge of realism they tried for turned into surrealism. That surrealistic feel surrounding the gore works against what (I believe)was the film-maker's goal: to have the movie as a whole be like a slice-of-life gone terribly wrong. Instead of making me feel genuine emotion towards the characters and their situations, that surrealistic edge gave me enough SAFE distance from them that I could step back from what I was seeing and think critically. If they could have found ways to remove that safety blanket between the gore scenes, so that I was tethered to the story enough to be unable to step back for a breather, I would've been deeply repulsed for the movies full duration instead of chuckling and shaking my head.The film-makers were obviously attempting to create a meaningful, realistic film with an important message, but due to the over-all lack of professionalism (exceptions to all involved in the amazing work with the gore)the movie goes from being a potentially important and artistic statement to falling flat as another typical shock flick that, while upping the ante on the limitations of pervasive gore, stays grounded as just another movie in the Netflix ""Horror"" genre because it, surprisingly enough, didn't take technical chances in how it was made to match the chances it took with the limits of gore. The script could've been helped greatly by running it through maybe 3-4 more drafts.All-in-all, ""A Serbian Film"" should be called ""A Serbian Movie"" or ""A Serbian Horror Flick"", because, unfortunately, those involved in its creation obviously placed all of the emphasis of their talents on the shock factor of the gore alone, versus putting in the time and effort to make the other aspects of the film stand tall with the blood & guts. A tripod falls down every time if it only has one leg fully telescoped. HOWEVER--if you get past the technical misfirings (if that sort of thing even bothers you at all)you'll probably appreciate this movie for the risks the people involved took (everybody whose name is attached to this movie will find their reputations forever changed, for better or worse);or, like me, you'll end up enjoying it as something outlandishly gross to watch a few times (don't see myself watching it more than once more on my own--too many better films to digest),or a ""shock token"" to show friends or bring to parties to witness the certain gross-out reactions. Hey, I can admit that it's FUN at least!",N/A
1475302,Noomi Rapace does a great job in her trilogy of the &#34;Hornets Nest&#34; This role is not strong enough for her talents. She is a great  heroine and I would like her to have more opportunities to display her gifts. The super computer geek suits her.,N/A
1517010,"I guess if you're in to real western drama, fights, and emotions, then this is the right movie to buy and watch with your whole family on thanksgiving day. Plus I guarantee that this will be an action pack delight for everyone. YEEEHAWWW!!!",Wyatt Earp's Revenge
1494982,"Recently I watched the July 1986 Bregenzer Fest production conducted by Patane on the web, and by Jove, I like that one much more than this 2011 production, though also in Vienna!Viennesse audiences are probably too forgetful,especially the media, to hail this version as the best since Callas and Sutherland.Netrebko has more voice than Katia Ricciarelli in 1986 (a rather late period of the latter's career), but in termsm of vocal acting and drama, Katia is miles ahead of Anna.  Katia's singing is not only much more stylish (she has ALL then fiorature), her ability to shade phrases and bring out nuances are something that are so evidently superior to Netrebko's rather basic rendition.As for Seymour, Garanca is on par with Tocysz vocally, but notn dramatically.  Her Seymour is an rather insipid character, and it is difficult to figure out why Henry VIII would fall for her in Boleyn's stead.Nestrenko is, even if no longer in his vocal prime, a preferred King Henry over D'arcahgelo, who was ill in this performance, alas.The major difference between this and the Bregenz performance is the scene between Bolene and Percy.  In then Bregenz version, the Percy was portrayed ton great artistic height (not just vocal or muscial, but also dramatic) by Francisco Araiza, who sung all the high notes of the role without the slightest qualm, and gave the character of Percy such a colourful portrayal that really stands on full footing with the rest of Henry, Seymour and Boleyn, some thing that NO single tenor is capable of today! Not least Meli here.",Donizetti: Anna Bolena
1178217,This movie is great and Martin Sheen does a great job acting. It tells the story of the Miracle of Medjugore where the Blessed Virgin Mary has been appearing for 3 decades.,N/A
647713,"They couldn't tell the WHOLE truth without slander or libel suits.  Let's face it, some royalty were relieved to have Diana gone.  This movie goes out of it's way to make them softer, when dozens of ""anonymous sources"" could easily build the case some are among the most narcissistic people on the face of the earth who fear nothing but loss of privileges.  Hopefully, William will be different.",The Queen
1051416,"Warner Bros. always releases fantastic collection series, and the Warner Essential Classics always have some of the best films of all time on it, and it doesn't get any better than this! These are three among the best romances of all time.Gone With the Wind (1939)- 10/10- ""Frankly, my dear, I don't give a damn"" Easily in my top 10 favorite films of all time. One of the greatest romances, one of the greatest epics, and one of the greatest films of all time. The story of Scarlett O'Hara (Vivien Leigh) and Rhett Butler (Clark Gable) amongst the backdrop of the Civil War is a classic, and is definitely one of the best stories of all time. In the film's 3 hours and 53 minutes, there isn't a dull moment. Every scene is phenomenal with the acting, the costumes, the color. Everything is perfect in this film. It's one of those films where it's so fantastic that words can't even describe. The 2-disc version on this set isn't the best quality, but it's still great.Special Features:Commentary by Historian Rudy BehlmerCasablanca (1942)- 10/10- While I do prefer ""Gone With the Wind"" more, I do truly believe ""Casablanca"" is the better romance film (After all it is considered the greatest romance film according to the American Film Institute). Humphrey Bogart and Ingrid Bergman have amazing chemistry as two lovers during WWII. The story of love and love lost is fantastic and the black-and-white cinematography intensifies it along with great direction from Michael Curtiz. It has one of the all-time great film endings and it's a film to remember. You'll want to ""play it"" again and again! The quality of the film on this DVD is very good!Special Features:Commentary by Film Critic Roger EbertCommentary by Historian Rudy BehlmerIntroduction by Lauren BacallTheatrical trailersDoctor Zhivago (1965)- 10/10- It's different from the previous 2 films, but this David Lean-directed film is an epic like no other.  It has Omar Sharif, Geraldine Chaplin, and Julie Christie in a love triangle during the Russian Revolution. In the film's 3 1/2 hours, it's full of intensity, fantastic color, beautiful settings, amazing romance, memorable music including the score, and a truly great story. It's not as famous as GWTW or Casablanca, but it's one of the all-time great romance films that every classic film fan should see. Also, I must add that the remastering is top notch on the DVD. I felt like I was watching a film from the 21st century. The video and audio was absolutely fantastic!Commentary by Omar Sharif, Rod Steiger and Sandra LeanIntroduction by Omar SharifMusic-only audio trackThese three films all have to do with love and love lost during a certain war, and these are films that have stood the test of time after decades and decades. Also, people shouldn't be complaining of the packaging. Just because the discs are pulled from previous releases, along with ""Doctor Zhivago"" being a dual-sided disk, it doesn't mean the quality isn't good. All in all, this is a must-have!",Essential Classic Romances: (Gone with the Wind / Casablanca / Doctor Zhivago)
1499439,"As a fan of a good thriller as well of John Cusack, this movie looks like it was going to =be one that I was going to love. I was not disappointed. The movie itself is a great period piece and though only loosely coupled with true facts of Poe's life, the movie is still an adventure ride and fun for all viewers (in my perspective). I thought Cusack did a great job as Poe and the mystery itself that unfolds is definitely spellbinding and keeps you on the edge of your seat until the end.On top of all of this, the bonus features on the Blu-ray are amazing and add much to your understanding of the movie itself. For me, I loved the behind the scenes bonus features as it allowed me to see inside of the minds of the creators (which I always enjoy) as well as the deleted scenes.All-in-all, I really enjoyed this film and think you will too, just get ready for a fun-filled thrill ride!",N/A
1508130,"I'm a little biased because I love sports movies. I especially love sports movies that are &#34;based on a true story&#34;. Brad Pitt and Jonah Hill make an unexpectedly great duo, and Beane's relationship with his daughter is precious.",N/A
1572137,"Gary Moore 2007's  explosive tribute to his mentor Jimi Hexdrix ... played only the way Gary knew!!Gary was as a great Innovator as Jimi now they both are rocking in r'n r heaven!!RIP Legends and for me Gary will always be missed he was one of the greatest players of all time and will be always  be remembered for his mean tone,  spot on accuracy and a man who always played from deep down in his heart!",N/A
1595372,"The people who criticised  this Blu-ray disc for not including the full show as presented on the accompanying 2-CD set(I bought the Blu-ray + 2-CD set) have failed to read the booklet. The raw, uncut camera negative no longer exists. For ""Another One Bites The Dust"", ""Hello Mary Lou"" & ""(You're So Square) Baby I Don't Care"" (if they were filmed), the film footage no longer exists.My question concerns a new variation of DTS-HD Master Audio that is used on this disc. It is ""DTS-HD High Res Audio"". When played on my Oppo BDP-83 disc player(playing through an Integra DHC 9.9 A/V Processor), the audio is played as 4.0 audio(the subwoofer & center channel are silent). Has anyone else experienced this issue?",Hungarian Rhapsody: Queen Live in Budapest
684047,"""Epicenter"" has a neat premise but spotty execution, and is ultimately undone by lousy casting. But it's nowhere near as bad as negative commentators here would have you believe.Gary Daniels is a techie who tried to sell spyplane plans to a foreign government, but is caught in the act by an FBI agent and stressed single mom laughingly played by Traci Lords.Suddenly, the Greatest Earthquake Ever Known doesn't send them to the Land of the Lost, but just makes it a little bit more difficult for Traci to deliver Daniels to the proper authorities, while the bad guys try to execute them both.You know what? This movie was a hoot. It was a low-budget, Traci-Lords-starring, direct-to-video, not-enough-Jeff-Fahey hoot, and all you h8ters can just hush the heck up.So what if this movie repurposes a scene from ""Metro""? Have you seen ""Metro""? I wouldn't wipe the schmutz under my nads with the rest of that movie. I'm glad someone put its one decent action scene to a better use.And to all those folks crying, ""Hey, that's the same elevator from 'Speed'!"" Find a girl, kiss her, and stop spending your time pointing out similar elevators in movies.Dollar Tree had this for, yep, a dollar. Not sure I'd spend much more, but glad I laid out the buck for this one.",Epicenter
1570024,"Assuming you already know you love this artist, let me just assure you the sonic and visuals are superb. An excellent capture of the best show of 2011. This was taped 4 short days after i saw them in Dallas, and it is the perfect souvenir of that great show. Especially, Luminol, the new track from the forthcoming album. It IS the highlight of the show; with Steven writing specifically to the talents of this touring band, a whole new side of SW emerges. Highly recommended.",N/A
224820,"An old black & white film version of the story of the appearance of Our Lady at Lourdes, France in the 1800's.  The film perfectly captures the culture and faith of the times when it was made.  Even today, in our jaded civilization, there remain many unanswered questions about the miracles that occur and the perfect condition of the body of St Bernadette.",N/A
1524853,"A new guy takes over the role of Spartacus in season 2 'Spartacus:Vengeance' after the passing of original actor Andy Whitfield,may he in rest in peace.I must say that the new guy did a damn good job and the same for the actors who came back to play the characters thats made them well know.I hope for the final season is as memorible as the last 2 season and the prequel series!",N/A
449888,"This is one of the best Movies of all time I would highly recommend it for the content and the story ( of the old South ) but the Blu-Ray edition of this Movie is very POOR, buy the regular DVD NOT the Blu-Ray on the Blu-Ray DVD the screen ratio does not fill the Screen when viewed.",N/A
273534,"They just don't make them like they used too. That certainly applies to this 1986 cult classic. A B movie that is in love with B movies and throws every genre into the mix and throws it up onto the screen. Fred Dekker's beloved cult film was finally released on DVD a few years ago, and it was worth the wait. Having finally gotten around to getting a copy, I can say that this is just one incredibly fun package.An alien experiment is let loose from a spaceship in outer space, the contents landing on earth in the 1950s (in what is unquestionably a fun, retro beginning of the movie filmed in glorious black and white). These slug like creatures inhabit a character from the 50s opening by jumping into his mouth. Quickly jumping to a present day (1986) college campus, we meet Chris and J.C. (Jason Lively, Steve Marshall), two buddies. Chris is in love with Cynthia, and J.C. trying to make the two a couple. Soon, the little ""creeps"" are unleashed upon the campus after Chris and J.C. unknowingly awaken the boy from the 1950s, who has been cryogenically frozen, and take over human bodies, turning them into walking zombies in the process. Helping out is Det. Ray Cameron (the awesome Tom Atkins), a hard boiled detective straight out of the old film noir mysteries. It is up to them to figure out how to stop the slimy wigglers and save mankind.There is a lot to love here. You get science fiction, horror, comedy, romance. Pretty much the entire kitchen sink is thrown in here and the film has fun with all of the genres. So will you. Director/writer Dekker is obviously having a ball creating this movie, and clearly has a love for all things movies. Where else will you find a skeletal ax murderer, zombie dogs, aliens, heads splitting open, and a detective with wonderful lines like ""No, Bullwinkle moose!"" when someone calls him by name? What's amazing is that Dekker and his cast and crew all make it come together and work. You don't question any of the styles merging together, or any of the story. You just accept it and go along with it because it's so fun and entertaining. A popcorn B movie if there ever was one. The look, tone, colors, and effects proudly claim ""This is an 80s movie!"", and thank god for it. There is no other decade this movie could of been, and it revels in all the 80s glory it can. Like I said earlier, they don't make 'em like they used too. As for the cast, It's Atkins' show. He chews up every scene he's in and he is the one you will remember long after the movie is over. Jason Lively is likeable, Steve Marshall as handicapped J.C. is a great friend, and Jill Whitlow is sweet and loveable. Definitely the kind of perfect 80s girl you would crush on.This special edition DVD is nicely put together. You get an hour long 'making of' featurette with 5 parts - ""Birth Of The Creeps"", ""Cast Of The Creeps"", ""Creating The Creeps"", ""Escape Of The Creeps"", and ""Legend Of The Creeps"". All of which are pretty self explanatory. There is a nearly 20 minute featurette on Atkins called ""Tom Atkins: Man Of Action"", which gives you a history and overlook on the man. Plus, there are 7 deleted scenes(which, more or less, were right to be deleted), a trivia track, 2 commentaries (one with Dekker and another with the cast), original theatrical ending(as this edition has the 'Director's Cut' ending), and the original theatrical trailer.All in all, this is quite a release for a little cult B movie from 1986. Fans will no doubt be pleased with this release. I know I was. Hopefully, ""Creeps"" will continue to grow and gain new fans. This release is sure a good way to do that. ""Night Of The Creeps"" is a lot of fun. It makes no bones about what it is, what it is trying to do, and succeeds. Det. Cameron always says 'Thrill me'. And yes, the movie does.",N/A
297836,"The story wanders away from the truth in many ways but not enough to really hurt it.  For example, in the movie Willy Little, played by Robert Wagner, invents the Sousaphone.  In real life Sousa and another man developed it together.  Still and all this doesn't detract from the script.  Debra Paget has a big role and is gorgeous as ever (I never knew she could dance), Clifton Webb makes a believable Sousa and the music is wonderful.  Just enough drama to make it interesting and make you care about the characters.  If you want to really know Sousa read his biography if you want good music buy this DVD.",N/A
1488119,"I had read many reviews for Timothy and well followed all pre- release information available before its release and was more than eager to finally see it.Many said it was too sappy, I say..it wasn't sappy enough. Everytime you wanted to care it was almost as if they pulled back, sort of like why didn't Lassie ever  kiss Timmy?  Why was that; dog too good, boy too bad or the  trainer didn't allow?  Watch the original with Roddy McDowell, rip your guts out but that damn dog didn't kiss, (lick) Roddy once, wasn't he deserving of that love?That's what I felt watching this you wanted to love 'Timothy', you wanted him to be their dream child and for them to have him forever but at every turn it was like don't care too much, don't become attached to him and what was up with that soccer game? If it wasn't for that girl caring for him I'd have thought the beauty of Timothy's surprise appearance had been totally wasted on those to who he appeared.I knew when the leaves started falling we were going to lose him, and the tale of how his leaves were given and to whom was one of the sweetest parts of the movie; you saw Timothy's heart there.You'll  have to watch this yourself and maybe you won't feel deprived of what could have been but I'll tell you this; that little wonder who played Timothy, I hope the next director who works with him lets him fly and fly right.",N/A
1534660,"I was quite surprised that Missing got so many good reviews. It is so over the top IMO.Scandal on the other hand seems very plausible.This art it seems, imitates a bunch of realities and the only person missing is Monica L. and others that shall remain nameless.It's not great but it's definately one of the best TV series out there.",Scandal: The Complete First Season
1460743,"These are tow of my favorite holiday movies. Allie Walker, a longtime favorite of mine, is terrific as a jaded editor who has lost her way. The scenary is nostalgic as you are treated to both a small town Christmas celebration and the exitement of New York City in December. A Different Kind of Christmas is a heartwarming story of a daughter who comes to grips with a father who plays Santa Clause year round.",If You Believe / A Different Kind of Christmas
1507995,"Synopsis:  Bucky Larson (played by Nick Swardson) is a man-child living in rural Iowa who believes he is destined for better things after getting fired from his job at the local grocery store.  During a night of fooling around with his friends, he finds found that his reserved parents Jeremiah (Edward Hermann) and Debbie (Miriam Flynn) were popular and prolific porn stars during the 1970s.  Inspired, Bucky packs up his things and moves to Los Angeles, where he plans on continuing the family legacy.  Though he knows no one in Los Angeles, a waitress by the name of Kathy McGee (Christina Ricci) takes him under her wing and ensures that he sees to it that his dreams are fulfilled.  Under the pressure to get money for his new roommate Gary (Kevin Nealon), Bucky tries to get into the adult business, but is publicly humiliated by his lack of endowment by the over-endowed Dick Shadow (Stephen Dorff).  This doesn't dissuade down-and-out porn producer Miles Deep (Don Johnson) from attempting to make a buck off Bucky and his family's reputation, however, so he offers to make Bucky Larson ""a star.""  Will Miles regret taking a gamble on Bucky?  Will Bucky Larson be a star?  And if so, will Kathy accept who he is for who he is and take their relationship to the next level?  Pauly Shore and Jimmy Fallon make cameo appearances.The premise is convoluted and it seems odd that everyone in Bucky's life is so nonchalant about his newfound choice of vocation. BThe movie followed a lot of the humor that the other Happy Madison films followed and the acting as a whole seemed rather weak.  Kevin Nealon is singlehandedly the reason why I would even consider watching this film again.  Had he not played the role of Gary, I could see myself enjoying this as much as I would have enjoyed a root canal.  I was expecting more with that kinda star power.Members of the 18-35 crowd who like to party while watching movies may find something worthwhile in watching this.  Anyone else, however, probably wouldn't enjoy it enough to watch, let alone own or rent.",N/A
1183489,May give it early;  No one needs more words to read that don't say anything new. No one needs more words to read that don't say anything new.,Jeff Dunham's Very Special Christmas Special
470797,This is one of Bill Murrays best movies and since its a take on A Christmas Carol its a Christmas movie too. Of course they have different names as they obviously did in Bah Humduck with all the Looney Tunes Charoters in it. that one and this one are the two  best versions of A Christmas Carol Ive ever seen. Merry Christmas.,N/A
1548294,"This very good film shocked me as few others did since ""Seven"", surprised me as few others did since the ""Usual suspects"" and in a couple of scenes also scared me (although ultimately it was not half as scary as I expected).The story happens in Cold Rock, a little half-abandoned town in the state of Washington, where for the last couple of years somebody or SOMETHING abducted seventeen little children, babies or toddlers. There never was a viable suspect and no bodies were ever found. Terrified local residents nick named the person or THING behind those appearances ""The Tall Man"". A local nurse, Julia Dening, will finally become extremely concerned by the question ""Who, or WHAT, is The Tall Man"". A mute young girl, Jenny (Jodelle Ferland), who is the only one to really have seen ""The Tall Man"" with her own eyes, holds maybe some clues to solve the riddle...This is a very clever, very surprising thriller which manages to preserve the suspense for a very long time. I managed to understand what is going on a little bit earlier than it was openly revealed, but still, it was only 10 minutes before the end...Actors are doing great. Jessica Biel is here excellent and as always extremely beautiful. Joelle Ferland proves once again her great talent - she will be a great star one day! William B. Davis, the ""Smoking Man"" from X-Files, plays the role of the local old and slightly hapless sheriff - or is he really so hapless? Stephen McHattie, a Canadian veteran actor, does a great job as a tenacious detective, Lieutenant Dodd (he is mostly known from second roles, but his threatening face is rather unforgettable...). Last but not least, there is Colleen Wheeler, who plays Ms. Johnson, a local crazy woman - Ms Johnson is a secondary but important character and Colleen Wheeler played her perfectly.I would advise to NOT read more detailed reviews or even watch the trailers, so you can go see this film like I did, without knowing anything else other than what we can guess from the poster at the cinema entry. The surprises are important and the director did all he could to give us lots of false clues to prevent the secret of being found too early.Now, if what you need is a classical horror, here you risk to be a little bit disappointed, because this film is... well, something different. As father of little children myself I must say that I was quite troubled by the whole story and GREATLY shocked and upset by the solution. But I am not giving any more clues. Enjoy the film and decide yourself what you think of it.",N/A
1475846,This was a wonderful prequel to the series. My husband and I both really enjoyed the back story for one of our favorite series. The acting was good for a monster movie. The story was consistent and logical.,N/A
875083,It's good and I bought another CD too. Seems I lean towards the other one more though as it stretches me out more.,N/A
1278365,i have always loved these guys since high school and before then and when i saw this i knew i had to have it and it was great and defiently a good buy and you wont regret it,Nirvana: Live at Reading
1444774,"This movie turned out to be much more than I expected. It was quite a little gem in fact with equal parts suspense & splatter. I found myself glued to the screen and at times, not sure if I should root for the goodies or the badies. It's not overly pleasant (what do you expect from the director of Saw 2, 3 & 4) but entertaining nonetheless.",Mother's Day [Reg. 2] (2010)
1433738,"If you liked Twilight this is very similar, they have gone a little overboard at times like True Blood has.","Vampire Diaries, The:S3 (DVD)"
1455868,Just like the first one this collection is awasome.  I am a big kid at heart and love to watch cartoons but todays cartoons are not the same as wen we were growing up.  It was great to watch these clips and laugh and quote right along with Bugs and Daffy and the whole Looney Tunes Gang.,N/A
388331,"The preview and promotion was somewhat misleading. I found the story suitable for children up to 10. A young boy going off alone in an area totally unfamiliar to him, escaping the kidnappers or in this case, 'panda nappers' who had guns, carrying the panda cub and miraculously being found by his father, a great story for boys especially.",N/A
335364,Sterling performances by Burton and Taylor- the ending is quite un-politically correct and worth its weight in gold. Worth owning.,N/A
