,reviewText,Title
1445262,Been a fan of this show since it first came out. And am glad to have them all on dvd to watch with my nephews. So we can relive them from my childhood.,He-Man and the Masters of the Universe: Season 2
334538,"In this review, I am going to discuss a few things: the film itself, and the controversy and relative anger surrounding the inclusion and disclusion of the song ""When Love Is Gone"" from this film.Aside from the Jim Carrey adaption, this is the most faithful film I've seen for the Christmas Carol, but yet they tamed it down enough so as to not frighten children beyond what they could handle.When I saw this movie, I was touched deeply and enjoyed every single second of the film, and I would be a bloody liar if I didn't say that this movie was a touch emotional to me, as well, probably more than any other adaption, because the Muppets are so extremely cute, and to see Scrooge mistreat them at the beginning was a little bit sad for me to see.This is a splendid film with miraculous music that I sing around the house year-round, some that, out of nostalgia, make me cry to hear those beautiful, talented voices singing them. My favorites are ""Bless Us All,"" and ""Thankful Heart."" I have the soundtrack, on CD and my iPod, and I listen to the soundtrack literally YEAR-ROUND. I wouldn't be able to enjoy my Christmas without having this movie, as it reminds me constantly that you need to help the needy and love each other. As a Christian person, this is a movie that has great morales, and I deeply enjoy the story just as much. It humbles me when I read somewhere online that the author of the book, Charles Dickens, helped the homeless, and if one knocked on his door, he would allow them to come in and share a meal with him, which makes me want to support his works all the more. If you watch this movie, you will never, ever forget what's in the movie, and what it will teach you as you watch, and the emotions are strong - happy, and sad as well.Now that I've gotten through my thoughts and my emotions on this film, I'd like to talk briefly of the controversy and anger that surrounds the popular ""When Love Is Gone"" segment from the film. From what I understand, it was in the film, but was removed for time purposes at the theatre, then restored on the VHS in some countries - it was in mine; my VHS has the song on it - and then it was removed from most DVD releases. Now, from what I understand, the fullscreen releases on DVD host this ""deleted scene,"" but it has yet to appear on the widescreen edition, and When Love Is Gone has not appeared on any Blu-Ray releases. I noticed a few reviews giving this one-star because of that, although I personally think it is unfair. Of course, I'm not here to attack anybody, I'd like to offer my insight to this: I'm not a fan of the song, personally, although I do believe that the part where it cuts, with Gonzo and Rizzo crying, and Scrooge asking the question to the Spirit, are empty without that song in there. I also think it's great that, on the DVD, we have the choice to watch the original theatrical (widescreen, without the song) version or the ""extended"" (fullscreen, with song) version of the film. As someone who's not a fan of the song, I prefer the widescreen version.When it comes to this film, can you not watch the fullscreen version of this film if you want to watch this scene, if even for nostalgic purposes. Most people who have this movie on DVD and are upset that the widescreen version doesn't feature the song, also have the film on the original VHS, which was released in fullscreen. It would be just like flashing back to your childhood if you saw the movie in the fullscreen state. I don't have a ""widescreen,"" or ""flatscreen"" TV, nor do I ever have any desire to, because I enjoy having the ""box"" for the TV screen rather than the ""rectangle"" screen, and I will always support full screen. To me, widescreen isn't a very good format. But, if I could see this film in fullscreen without that song, I certainly would.I'm sorry for rambling, but I feel very strongly about this film, and I hold it very dear to my heart, and I just wanted to let you all know how meaningful this film is to me. Merry Christmas (aww crap, it's only August...)",N/A
1575660,This is one of the best Andre Rieu DVDs I have seen and I have seen many and own several. It is well worth the time. People of all ages  will love this. It really got our family in the Christmas spirit. He shares his home and life with the audience. Andre and his musicians are down to earth and funny at times. Another thing that was neat is how he encorporates Hannukah in the repertoir. I highly recomend it!,N/A
1478354,not sure who liked this film more...me or my three girls!!definitely recommend seeing this one...don't just rent....it's worth purchasing,Mirror Mirror
1499190,"I wish I could have been on the set during filming.  They all look like they're having a wonderful time, and we get to share it.",The Best Exotic Marigold Hotel
283550,"Be prepared to laugh the whole way through this movie. --  Really great family movie,  a movie you can watch over and over again.","The Long, Long Trailer VHS"
1591586,"We tried to watch this movie twice, but after about 30 minutes or so we were simply so bored and disinterested, we simply gave up.",The Paperboy
1101886,"Sunshine explores the dark side of scientific interventions and their accompanying philosophical/moral dilemmas.  The wicked best part is the unexpected twist and mystery of an &#34;alien&#34; being aboard the ship who, potentially, could reside in all of us if given the extreme conditions the scientists faced while deep into the black and on the edge of reality.",N/A
1350895,Fringe is interesting enough. It has a couple good strong acting performances. But after a couple it is repetitive and doesn't do much for my attention span.,Fringe: S3 (DVD)
801460,"The only movies we could see without scratchy screening, very bad sound, faded pictures was &#34;The First Time I Saw Paris.&#34; We were disappointed that Amazon would sell something this poorly done. It is a waste of money.",Family Classics 50 Movie Pack Collection
378976,"Both of my kids, eleven-year-old boy and seven-year-old girl, love Wallace & Gromit. My husband and I love it, too!",Wrong Trousers VHS
1486407,"Absolutely the best effects and story line, just loved this movie. The actor certainly deserved an award and hope to see him again.",N/A
1665783,"Too many movies on this same order have been made. I really like Sandra Bullock. She is a natural at being one of these smart cops but yet naive. Why o why does Melissa MaCarthy have to have such a filthy mouth??? As Red Skelton always said, you don't have to have a filthy mouth to be funny!!",N/A
1661373,"If you are looking to jump around like a cheerleader and do all kinds of fancy dance steps, this is not it.  I have exercised off and on all of my life and consider myself &#34;reasonably&#34; fit for a 50 year old.  I am no pro but have tried a lot of home videos and this one doesn't require a lot of skill but keeps you moving without a lot of crazy jumping.  There is some, but it can be lowered down if your knees are not the best, as are mine.  You do feel &#34;more graceful&#34; after doing this workout.",Ballet Beautiful: Cardio Fat Burn
482211,Love amazon movie collections I continue to build up my collection of movies. Just make sure the company your buying from has good reviews and a high score and look to see if they have any major complaints on them . I never had any problems but I always checked there reviews! Perfect movie Five Stars,Mansfield Park VHS
1229081,but this one is pretty funny too.  great family movie that can be watched over and over.  stiller is excellent,Night at the Museum: Battle of the Smithsonian
1562550,"I'm a 20 year old guy and have always loved the first monsters movie because of the whole idea of monsters interacting with the human world in that way. Mike and Sully are my favorite Disney characters.This prequel was really great, did not disappoint but exceeded my expectations. They attacked every aspect of the story in relation to the first movie. You get to see how the characters developed, how relationships between them developed and what made them the way they are in the future. This to me is what made this movie so great.Disney did a good job with this one. I was waiting for a 2nd monsters movie for soo longg! Can't wait to own and view the 3D copy! Also, can't wait for another monsters movie, but I rather Disney doesn't rush the next one so it will be as great or even better than this one. It's been over 10 years since the first movie so I don't see how anyone can say this feels like it was rushed.",N/A
1344030,"I didn't watch this series when it debuted, but now I'm hooked. The characters are well developed and great story lines.",N/A
435810,I am a big fan of this movie.  This is the movie that kicked off the series and yes it is cheesy but that is what is so classic about it.  It reflects the time period that it was made.  I had this on a VCR tape and wanted to upgrade to Blu-ray.  Awesome!!! It's even better in Blu-ray.,N/A
962833,A well made flick about the exploitation of science and the &#34;butterfly&#34; effect. In my collection of Sci-Fi movies itis definitely one of my favs.,N/A
390966,"Edith Wharton adored beauty and order and the teetering sense that she lived in a time of great destruction and rebirth. Her greatness, to those of us who cannot get enough of her work, is that she neither manipulates nor preaches- but merely lays tender tales that prove that the conflict that preoccupies modern man simply is and that the human heart plays the part of arbiter.This presentation can boast gorgeous scenery, fashion and bling.  For that alone, it is worth watching.  The characters are portrayed with the restrained exceptional truth of a good ensemble performance with adherence to the nature of the times.  American and British differences are again portrayed with restraint and subtlety.  No point is driven home too intensely.On the whole, however, the series fails to earn 5 stars, at least from this reviewer as at times it was a bit soap operaish- which, tho I read the book years ago I imagine if I re-read it I'd feel much the same.A worthwhile watch, Mrs. Wharton  never fails to keep her reader and observers longing for more of this tale, this chapter, this scene and the adaptation proves itself worthy of her signature.",The Buccaneers VHS
888012,"More video memories...childhood favorite and they made these movies without computer imaging, Special effects amazing considering the film era and budget.",Midnite Movies Double Feature: The Land that Time Forgot / The People that Time Forgot
1630042,"Since people have had the ability to tell stories, they've liked to scare one another. Monsters and goblins, ghouls and ghosts; it's all in good fun, or at least it used to be. Ever since William Friedkin's THE EXORCIST (which is still the gold standard in supernatural terror), stories of ghosts and demons have gotten a little less fun and a lot more nihilistic. And while THE EXORCIST has moments where you can catch your breath and have a little fun with the characters, more and more films lately have been notching up the fear factor until you just can't breathe at all, and these films end up being more of an exercise in endless panic and utter nihilism than a smart and well-balanced scary movie. But every once in a great while in the horror genre, there comes a film that allows fear to creep in around the edges rather than constantly erupting all over the audience and James Wan's THE CONJURING is one of those rare films.It begins with a prologue, first detailing that this is based on a true story, starting in 1969 of the husband-wife paranormal investigator team of Ed and Lorraine Warren (Patrick Wilson and Vera Farmiga) as they investigate some very creepy goings-on with a very creepy doll that has been possessed. Then, onward to 1971, where we meet the Perron family, a clean-cut cute family with mother Carolyn (Lili Taylor) and father Roger (Ron Livingston) and their five young daughters moving into an old farmhouse in New England. Everything seems idyllic until things start... happening. Loud thumping, smells of rotting meat, strange and creepy objects, tugs on the legs of the children, inexplicable brusing, until the madness implodes one night and they come in search of people that will believe them, and more importantly, help them. This leads them to the Warrens. Of this couple, Ed is the more logical and pragmatic of the couple, looking to actually leave this life behind them for a while so they can spend more time with their daughter. Lorraine is the emotional core, though, who leads with her heart and her apparent extrasensory abilities, and knows that the Perrons need them. Things go back to normal (or so it seems) when the Warrens and their investigative team enter the house, but things quickly start to go very badly for both families as the source of the mystery of this house is solved, and the house, and the evil spirit contained within, begins fighting back.What makes this film special is the nature of how things progress. Everything seems, for lack of a better term, real. It takes the ages-old haunted house tale, and makes it somewhat procedural in nature. The investigation by the Warrens and their team is something that doesn't seem to be part of many of these types of films. Everything seems to have its place. The film also allows us to care about the families by learning about them outside of just the otherworldly threat. They have everyday conversations; they have problems that people can relate to other than just sharing a paranormal event and Wan is smart enough to include those moments. It makes it scarier to the audience to have people we care about in danger rather than just showing the audience people in danger and have them try and form an emotional connection with them. This is old-school horror filmmaking and it's kind of glorious, particularly coming from the director who introduced us to the SAW franchise. Performance-wise, pretty much everyone is at the top of their game, particularly the leading ladies of Farmiga and Taylor.There are certain elements that are seem a little too pat, such as the investigation into the history of the house, but this is a pretty economical film in terms of exposition. It wants to concentrate as much on the characters as it does the mystery and the terror of the situations, another rarity in horror. If anything, this film is something of the heir-apparent to the last truly great haunted-house film, Tobe Hooper/Steven Spielberg's POLTERGEIST. It blends all of the elements of strong storytelling without going too far and leaving us without hope, as most of the modern horror films are wont to do. It also seems like it relies much more on practical effects rather than the over-use of CG effects, which is also a nice change of pace. But for the life of me, I cannot understand why this film is R-Rated. There's no real gore that you couldn't see on network TV, not really any ""suggestive dialogue"", and zero nudity. This wouldn't be a film I would invite a seven-year-old to see, but there seems to be no reason other than it seems to be made smarter and for a more mature audience than most of the PG-13 horror that tends to clog up the cinemas.THE CONJURING is one of the best haunted house films in a long time, and a film that gives us hope that people can still make scary films that are also intelligent and fun.4.5 out of 5 stars.",N/A
1230890,"Mutant people born with like these powers.super human Stranght,to look like a Beast, to read minds, to fly, to contral metal etc ect ect,",X-Men: Volume 1
1569099,It was a pretty stereotypical chick flick that had me reaching for my iPad within 20 minutes. My wife fell asleep.,N/A
1634772,"First off if you already own the original ""Star Trek the Next Generation"" on the original first release DVDs than this release is not for you.This DVD set includes precisely the same content (including bonus material) as the previous full-season TNG DVD releases. Meaning there is nothing new to this release.This set includes all of the first season episodes of the show, and it get's a 4 star review because I simply do not like the new packaging as much as I liked the original first DVD release.This release is simply to put the show back in the market as the original packaging is no longer being produced.The price issue is not a big issue, if you have not bought the original DVD's than you are getting 26 episodes for about $1.80 per episode.  That is a good deal being most digital episodes sale for $1.99 or $2.99 for HD.Being a lot of the original packaging for each season is still being sold here on Amazon you could get each season of TNG with the original packaging for around $40 dollars still.  Some sale even less if you look into other buyers.  The issue becomes when you need to purchase the other seasons. The price goes up for the each original dvd release season.  There is also the ""Star Trek: The Next Generation - Complete Series""  That is listed at $287 dollars.  Now each of the new release packaging for ""Star Trek the Next Generation"" is going to sale for $47 dollars.  If you add each season up of the new packaging you end up paying $305 dollars.  So the decision is going to simply come down to WHAT packaging do you like the best? (Prices have gone WAY down since this review, making this a sweeter deal!)Do you like the new release look for ""The Next Generation"" DVD packaging?  Or do you like the older style?  If you go with the Older style packaging you will end up paying a little more for the show on DVD as some old box sets will sell for higher than $50, but if you go with the BOX set you end up paying $18 dollars less for the WHOLE show (as of now).  This new style simply allows you to buy each season individually so you don't have to DROP close to three hundred dollars right away.You could always go the other route and buy the Blu-Ray's and spend a tone more for the show.  However, that route gets you the new special features and updated graphics, sounds and picture. It will also cost you close to $450 dollars for all seven seasons.Picture:  What you are getting is the very first release of ""The Next Generation"".  While I am disappointed that this was not a cheaper way for them to put out the new enhanced editions on DVD to make it a little cheaper for others without a blu-ray player to pick up the show.  I am sure the reason was because they couldn't fit the new episodes on a DVD being it can only hold 8 gigs of data compared to 50 gigs of data on a blu-ray. This would have drove up the cost of the DVD's being they would have had to put more disk in this box set in order to give the whole enhanced show in DVD format.  This box set only has 7 disk.  The picture is fine and no real issues have come up on play back.Sound:  Not much same as the original packaging. There is stereo 2.0 or Dolby digital 5.1. No issues on play back.Overall impressions:  Not a bad release of the original show.  This is not triple dipping, like so many have wanted to point out.  If you do not own the show or if you do not own a blu-ray and you want to experience ""Star Trek the Next Generation"" this package is not a bad way to go.  Again with the availability of the original packaging and the whole show in a complete box set it comes down to what do you like better.  Do you go with the new packaging and save a little money?  Go with the old packaging and spend more for the original packaging, or just drop the whole $287 and buy the whole show at once.For all the one star reviews on this because of price, don't buy it.  No one is forcing you to buy the show, but people that do not own the show and may want to start watching the show need to know what this package really is.  If you already own the show, why would you buy it again in this package?  No one is holding a gun to your head and saying you must buy this release, all they are doing is putting the show back on the market so people might not have to buy the original packing at a more expensive price or have a hard time finding the show on DVD.It should not cost $25 dollars, that would be for a slim pack with just the episodes and no special features. This release includes all the original special features and again is simply a re-release of the original DVD set with new art work.Also for people who say ""I will wait for a few years so it will come down to my middle class budget"", my only response is ""Really""?  Forty Seven Dollars is not that much for 26 episodes.  Were talking close to 20 hours of entertainment plus special features.  An average movie cost $20 dollars to buy, and with the movie you only get at most 2 hours.  Forty seven dollars is not hard to save for a few weeks on a budget.  I know people got responsibilities, but $47 dollars for that amount of entertainment is not asking for much.  The other thing about this release is it supports the studios that made the show.  If you buy the old release's that money goes to the retailer (Which is a good thing as well), but if you go with then new packaging and it sells well along with the Blu-Ray we might see a new ""Star Trek"" coming our way on TV again.",N/A
818557,Like to see the old Raymond episodes and they are so enjoyable with less interruption.  Can watch any time I want without having to make a huge investment.,Everybody Loves Raymond: Season 1
1500312,"My wife and I like dancing movies and shows (i.e. So You Think You Can Dance) and after being dissapointed with Step Up 3d I didn't know what to expect of this movie until I watched it. The main girl in the movie started her career first on the Fox TV show SYTYCD and she is hot. The dancing throughout the movie was great, it had the kind of music I like and the plot was much better than step up 3. My previous favorite was Step Up 2 but I think after watching this one, Step Up Revolution is now my favorite. The last 10-15 minutes of the movie are by far the best of the series.A side note, I have a 3d projector with a 125&#34; electric screen and the 3d in this movie was actually really good, nothing cheesy like in some 3d movies and the 3d effects were worthwhile. Obviously not the best 3d effects I seen, but much better than some of the movies I seen lately.",Step Up Revolution
995701,Had the Social Club on VHS and so was glad when it finally made it to DVD.  Didn't care for Firecreek that much,N/A
1466600,"Besides the one sex scene, this was a feel good to watch.  I appreciate that Tyler Perry tries to enter into today's culture to present redemptive stories and usually succeeds.  Great acting, good timing with editing, fun dynamics between characters.  More subtlety on the sex scene (which conveyed certain movement in the plot) would have made this a 4 star.  Keep going, Tyler and move toward an Oscar.",Tyler Perry's Good Deeds
1484529,"I like the movie, but it isn't the same as The Nightmare Before Christmas, or The Corpse Bride. I don't think you feel the connections in this movie as much as you do in Burton's other animated works...but I still recommend it, and think it is good for all ages.",N/A
1613473,got it to see it over again . Not always accurate but close.best version of the bible from film yet,The Bible: The Epic Miniseries
35533,"Just four months after the incredibly nuanced ""The Truman Show"", ""Pleasantville"" hit theaters featuring many similar themes.  Remarkably, it is just as good as the Jim Carrey feature.For a basic plot summary, ""Pleasantville"" begins with a sibling argument.  David (Tobey Maguire) wants to watch the Pleasantville (a corny 1950s-ish TV show) marathon, while Jennifer (Reese Witherspoon) is expecting a hot date with her boyfriend.  In the fight over the remote, both teens are inexplicably sucked into the TV set and thus into the black-and-white world of Pleasantville, where everything is perfect...or is it?The hallmark of this film is that it deals with some pretty heavy social issues without getting preachy or self-indulgent.  Is the Pleasantville utopia something to strive for?  Or is it something to fear and must have some ""color"" added to it?  This is not a movie of black-and-whites, but many shades of grey.It is also just a fun movie as well.  Don Knotts plays an incredibly goofy character, and the humor of David and Jennifer trying to adapt to their new territory is often hilarious.  Basically, ""Pleasantville"" strikes the perfect balance of fun and drama.One can't review this movie without also regaling the performances of William H. Macy, Jeff Daniels, and Joan Allen in very key roles.  They are perfectly cast and given a plethora of material to work with, making every scene an important one (nothing is wasted or prolonged).Thus, while perhaps not containing quite as much gravitas as ""The Truman Show"", ""Pleasantville"" is just as good of a movie in its own right via its combination of deep themes, humor, acting, and fun.",N/A
1593424,Read Doris' book. Great book and great movie and a great American story. Makes one feel proud of our system of government.,N/A
756197,I found the content sordid and gratuitous.  It would have been better if the producers would have just stuck to the spy storyand leave the other rubbish to one's imagination.,Cambridge Spies
311252,"B grade movie unbeliveable,for one thing how can a few amatures restore a submarine as they did Who wrote this script maybe  a 10 Year old?",N/A
1512519,"I would have given it a 5 star, but it is so much like the first movie except  I miss Robert Redford for Gatsby.  Leonardo DiCaprio makes a good Gatsby also, I just think Robert Redford was better.  The story was great and the photography was beautiful.  The costumes and effects were great!  Worth your money, especially for the 3D.  A beautiful movie and great Cinematography!",The Great Gatsby 2013
809259,No one's life should be so hard; but I believe she is in a better place.DVD video/audio quality: good.,N/A
1615061,I love these episodes  of three old guys who never grew up. It is a very simple premise but it works for me.If you like British comedy give this a try. If you would like to stay young give this a try.,Last of the Summer Wine: Vintage 1998
1620092,Was a little disappointed viewing this film.  It was O.K. but lacked substance.  I believe it could have been a great movie with just a little more action.,N/A
1235786,I was so glad to get multiple dvd's in one set.  I love Harlequin books and was so happy to get these on dve.,Harlequin Collector's Set V.1
1586456,Good to see this one again.  Sorry to hear of the passing the star but really enjoy the series. Waiting for the next season.,"Quincy, M.E.: Season 4"
1190584,The story told of Harvey Milk a true pioneer he was and what he stood for I was very impressed with Sean Penn who was and still is Oscar Worthy!,Milk
166192,"This is a delightful movie!  Clean, entertaining, with a great story line and acting. i have shared this with many friends, and they too enjoy it greatly.",N/A
1181763,One of those movies that can be watched anytime of the year but it is that time of the year again,N/A
1605690,I was a child when the series was on T V but remember hearing the theme as my parents were loyal watchers.  My Dad had ties to the Point through his Army buddies and we visited fhem at the Point often growing up.  A special place to me then and always.  Great series.  Many actors you'll recognize in the beginning of their careers.  Well worth the price.  Enjoy it.,N/A
16188,"Very cute, amusing film; love Jimmy Stewart, Kim Novak and Jack Lemmon.  I saw it years ago and knew I would want to own it some day.",N/A
75394,Fantastic movie.  Great cast.  I was enthralled until the very end.  I even bought this for my Roku to re-watch many times.  I can't get enough of it.,N/A
1283408,"I can say without a doubt, that Forevermore is one of the most moving and wonderfully done movies that I have ever watched.  And I love the acting, the storyline and how the movie was put together.Forevermore is an emotional movie.  I cannot say enough good things about the acting.  I felt as though I were right there, witnessing events as the movie unfolded.  Karen Jazek gave such a perfect performance as Karla Faye Tucker.  I have recommended Forevermore to everyone I could.This movie will be remembered long after most movies are forgotten.  It is that unforgettable.  I highly recommend Forevermore, and any movie made by the production company, Pure Flix.",N/A
1582589,I enjoyed seeing this period peice and getting a sense for what the world was like before WWII. I don't know if the portrayals are accurate but they feel real.,"Upstairs, Downstairs: Season 2"
1540628,"I thought what the heck it seemed to be rated 4 stars it should at least be entertaining.  I could not have been more wrong.  What was off about the movie?  For starters the worst acting EVER!! I mean infomercials are more believable than this pile of steaming mess!!  The plot was foolish and I could not help but think it was some evil rip off of pretty woman.Jesus this was worse than having a tooth pulled without novacane!  I guess 4 stars is not always what is advertised!  I am thinking the actors friends and family rated this crap, because anyone with an IQ above 12 could not think this was worth watching.I think it is the worst movie I have EVER SEEN!!  Now I am going to rinse my eyes with bleach!!!",Going Down in LA-LA Land
