,reviewText,Title
1480432,"While the movie has nice recognizable stars the plot makes absolutely no sense. So, there's this tube going thru the middle of the earth... for some reason one side of the earth wants to invade the other... why doesn't the other just destroy the tube?!?! Maybe I'm missing something here..Some decent action in the movie.. maybe.. I guess...",N/A
1591586,"We tried to watch this movie twice, but after about 30 minutes or so we were simply so bored and disinterested, we simply gave up.",The Paperboy
850973,I watched this series based on Amazon recommendations.  The series reminds me of a long string along movie where you hope it gets good but doesn't and then has a big let down ending.  There is some interesting sex parts and lots of twisted love triangles but that was all it had good.  The entire first season was slow to get the plot going.  Overall a big let down.  Would not buy the season or bother to watch it or recommend it to anyone.  Stephen King's  The Stand was better than this series with a similar plot of good vs evil.,Carnivale: Season 1
1686016,I just finished watching this movie and am extremely disappointed.  It definitely was NOT an Oscar nominee movie in my opinion.  I think casting was a huge disaster.  Sandra Bullock was fantastic.  George Clooney was a joke in this movie.  Definitely not his type of flick.  The movie was interesting but choppy in places.  I think if more thought and expertise was put into the the whole project they could have had a great movie.  The end... absolutely horrible.  I just sat there saying to myself... that's it?  That's how it ends??  The hype about this movie made me think it was going to be something really special.  NO way.  Definitely not a movie I would recommend unless someone has it already and you want to borrow it just to watch it but not worth spending the money to purchase it.  This is not a movie I would watch again.,N/A
878814,"This movie was very wierd and different to me. What I was seeing was the mental breakdown of the husband who's wife was murdered. If you look at the movie in that aspect, it could be very interesting. Other than that, the movie didn't make much sense. The ending was an odd ending too.SPOILER ALERTThere wasn't any resolution to the ending. For me, it was just a cover-up of the police force that was getting rid of crooked cops and the wife was an ""innocent"" that was killed by accident. If you are into different and in an ""indifferent"" mood then this movie is for you. Otherwise, try another movie.",N/A
1593887,"But some of the scenes in the trailer were so funny, like Morgan Freeman's escape out the window.  I could throw out the &#34;guy stuff&#34; and settle with the general plot of the relationship between the guys from childhood on.  If I had realized certain scenes and content would have been in it I would not have rented it.  Despite my huge dislike for certain things in the movie - these &#34;guys&#34; and Mary Steenbergen always seem to deliver their roles.  We could have stopped watching it at one point, but after renting it and starting it, I wanted to see how it turned out between the guys and the lady.  And, the poor guy who believed their con was funny.  I wish movies could leave out some things though.  It goes with when I visited Vegas some years ago on a company trip, I went with several friends who preferred the Grand Canyon to what Vegas had to offer. So, I'm just sayin'.  Oh yes - there's a scene in the movie with all the old familiar landmark signs of Vegas, the ones I saw in my grandparents photos years and years ago.  That was cool.",Last Vegas
454340,Angela Bassett is a great actress.but this film doesn't work.Taye Diggs is a okay actor but there's no real Chemistry between him&amp;Bassett.Whoopi Goldberg gives a good performance.but it's Regina King that steals the  show.she has to be if not the most then defintely in the top 3 most  UNderrated Actress's in Hollywood.,N/A
1658696,"Very Slow.  For all the box office names we really expected a compelling story telling.  Sad, because if all true, it could have been another National Treasure type movie.  We did not go to see it while it was in the theatre because there were better movies out at the time for our money.  It still hurt to pay the $4.99 for this one.  Matt Damon and the girl were the only things that kept us watching - hate wasting money.",N/A
1191291,"I think the idea here was to turn Cormac McCarthy's novel into a film which was more similar to ROAD WARRIOR, however with more literary value and somberness.  Somber they got down.  This is so somber that I had trouble sitting still.  I was getting bored.  The pacing was off too.  I really like Viggo Mortensen and I am thinking of the many splendid movies he has made.  My favorite of his was HISTORY OF VIOLENCE. There sure was nothing somber or leadenly paced about that film!So this is a film about a man and his son who keep living and trudging about in a post apocalyptic world even though they don't have a moment's enjoyment in the lives they are living. The father teaches the son how to commit suicide.  They come across some suicides in a barn.  They also come across a band of marauders.Viggo Mortensen can't save this film and that is saying a lot.  This idea was done much better decades ago.  In addition to ROAD WARRIOR, I would also recommend Jane Alexander in TESTAMENT.",N/A
689805,"Monster's Ball is a very intense movie. It garnished Hallie Berry with her Academy Award and I must admit she did a fantastic job, however this movie is not something I would see again. The performances are good and even Peter Boyle is a standout. Hallie tries hard and performs very well.Billy Bob Thorton is also a deep performer in this piece. Coupled with a really weird town and a really backwards thinking community - this movie shows the harsh realities of prejudice, love, hate and rivalry among a father who doesn't love his son and a son who loves his father.I wouldn't recommend this for the faint of heart and it has a real depressing theme - even Hallie's own child gets a strange twist. Overall the DVD doesn't have a lot of extra features but it does have few trailers of some better films. I was disappointed in this and wasn't quite expecting what I saw. I rented it because this is not a film I would buy.",Monster's Ball
1357575,"I recently purchased Jackass 3 without having seen it first. I most say that I was disappointed with the third Jackass movie. Some of the gags are rehashed from the first two movies, both of which were pretty funny, but with Jackass 3 it feels like something is missing. I thought the gags were funnier when they were done on the unspecting public like the party boy gag on the first movie. Things just don't come across as funny the third time around. Rent this one before you buy it!",N/A
311252,"B grade movie unbeliveable,for one thing how can a few amatures restore a submarine as they did Who wrote this script maybe  a 10 Year old?",N/A
461851,"I was hoping for a &#34;Predator&#34; quality type movie, and it turns out to be a poorly written, terrible acting and all around dumb movie. It appeared to me that an 8th grade drama class put this thing together.  A total embarrassment for anyone attached to this film.",N/A
720433,"There are a few really good performances, Clapton, in particular but there are enough of groups I don't care for to make me fast forward through a bunch of it.","Live at Knebworth, Parts 1, 2 & 3"
1392501,"Is beauty truly only skin deep?  A man (Sturgess) born with a large birthmark on his face has spent his life dealing with stares.  After a strange attack the birthmark dissapears.  With a new found confidence he lives his life like he's always wanted.  His life changes again when he is visited by a stranger.  The first half of this movie is very very slow and I had to struggle to get through it.  It picked up somewhat, and actually parts of it are really good, but it is very drawn out.  The ending has a neat twist to it, but it's a struggle to get there.  The second half made up a little for the beginning, but this is not what I expected.  I wasn't paying that much attention to this movie because it wasn't holding my interest the entire time, but the last half is actually pretty good.  I give it a C-.Would I watch again? - No, I barely made it through the first time.",N/A
313391,"Such a great movie completely ruined by Warner/MGM issuing a badly cut version of this classic film.  Originally running at 196 minutes with Overture and Intermission plus 26 minutes of footage. This full version has already been issued on both VHS and Laserdisc so why do we have to put up with a cut version on DVD.  The breaks in narrative ruin the continuity of the movie completely.  Ever since this DVD was released I have been hoping for a ""Director's Cut"" but this does not appear to be in the forseeable future.  The releas of the new version with Billy Bob Thornton would have been an ideal time for Warner to bring out THE ORIGINAL.",N/A
1693895,Not sure if it was the story or the actors but I didn't enjoy this movie. I didn't think much of Dickens for the life he subjected his mistress to. It was a waste of time.,The Invisible Woman
157545,"This Lackluster sequal to the &quot;DELTA FORCE&quot; and it basically fails because it repeats all the same action from the original and Lee Marvin was the missing link, without him the film just flopped. Chuck Norris is just going through what's left of his ailing career with this miserable installment as Norris leads his team of gun happy commandos to Latin America to take out a drug lord.",N/A
946366,"I am fine with some of Bay's films, but this one is just awful in most everywhere. The only redeeming quality in it for some his watching Scarlett jumping around the screen. The rest of it is a bunch of convulted crap. I'd rather watch giant robots blow stuff up then watch this again, and those films aren't something I ever care to watch again either.",N/A
684047,"""Epicenter"" has a neat premise but spotty execution, and is ultimately undone by lousy casting. But it's nowhere near as bad as negative commentators here would have you believe.Gary Daniels is a techie who tried to sell spyplane plans to a foreign government, but is caught in the act by an FBI agent and stressed single mom laughingly played by Traci Lords.Suddenly, the Greatest Earthquake Ever Known doesn't send them to the Land of the Lost, but just makes it a little bit more difficult for Traci to deliver Daniels to the proper authorities, while the bad guys try to execute them both.You know what? This movie was a hoot. It was a low-budget, Traci-Lords-starring, direct-to-video, not-enough-Jeff-Fahey hoot, and all you h8ters can just hush the heck up.So what if this movie repurposes a scene from ""Metro""? Have you seen ""Metro""? I wouldn't wipe the schmutz under my nads with the rest of that movie. I'm glad someone put its one decent action scene to a better use.And to all those folks crying, ""Hey, that's the same elevator from 'Speed'!"" Find a girl, kiss her, and stop spending your time pointing out similar elevators in movies.Dollar Tree had this for, yep, a dollar. Not sure I'd spend much more, but glad I laid out the buck for this one.",Epicenter
449888,"This is one of the best Movies of all time I would highly recommend it for the content and the story ( of the old South ) but the Blu-Ray edition of this Movie is very POOR, buy the regular DVD NOT the Blu-Ray on the Blu-Ray DVD the screen ratio does not fill the Screen when viewed.",N/A
1017957,"This reminds me of Nuevo Cuisine.  Trying too hard to be clever and not hard enough to be satisfying. Blather, I say.",Clerks II
388331,"The preview and promotion was somewhat misleading. I found the story suitable for children up to 10. A young boy going off alone in an area totally unfamiliar to him, escaping the kidnappers or in this case, 'panda nappers' who had guns, carrying the panda cub and miraculously being found by his father, a great story for boys especially.",N/A
676609,"I awaited this movie with great anticipation. Well, I hated it. I walked out of the theatre half-way through and asked for a refund.After seeing a costume layout of this movie in Vogue magazine, and being an artist, photographer, costume designer and lover of most anything French, I looked forward to seeing this movie, but was sorely disappointed when I did.It's dizzyingly fast paced flash+dash editing made me nauceous.  Not one frame lasts long enough for my eyes to focus.  The songs, many borrowed from other musicals, are presented in half people/ half animation form, and look ridiculous. It seemed like they couldn't decide what they wanted this film to be.The screenplay is based on the story of a real life dancer in Paris, but what is a real tragedy of life cut short is here turned into a comic travesty.The only good thing is that Nicole can actually sing, but her costar cannot.",N/A
448028,"I'm not quite sure what it is about a corporation that makes liberals lose all their rationality and common sense.  Michael Moore, in this movie, attacks the profit motive and seems to indicate that corporations ought to settle for lower profits, in exchange for raising their employee's sallaries.  Michael Moore fails to realize that unprofitable companies, or corporations with low profit margins, are even less able to pay their employee's the wages they seek.I found this film problematic for a number of reasons.  First, one does not have to live in an area where there is one employer in the entire town.  If one chooses to live in such an area, and this area is economically depressed, they should do what any reasonable person would do: move.  Second, it is unreasonable to expect that the limited skills one has...will suffice for the entire duration of their life.  Sometimes one has to learn new skills if they want to maintain employable.  To think that the nation has to stand still simply because some people do not have the proper skills is unreasonable.  Ever hear of a city college?  Try one.  You can get new skills.  One does not need to lobby Congress or be a complainer.  Instead, I'd recommend 1) going to a location that is hiring and 2) getting some new skills.  You can't lose if you do both.",N/A
350024,"OK this movie is BAD,BAD,and BAD(hence two stars) but it really is funny and very silly. Reb Brown(the hero) flexes his muscles and shouts a lot, the heroine is at least 10 years older than the hero(she looks like his mother), and the bad guy comes across like silent movie bad guy(only he does have the evil laugh down pat, really, he uses it every 10 mins.).The story is some mess about the title event and it has some of the worst chase scenes (on floor sweepers and tricked out golf carts) ever put on screen. If you enjoy poor film making this piece of rotten mess can be great fun.",Space Mutiny VHS
860413,"Since this movies conception, there have been numerous references to Michelle Pfeiffer's Catwoman in the 1992 classic Batman Returns. 2004's Catwoman has absolutely nothing to do with either Batman, his villians, nor any resemblence to that Catwoman character. Questions have been raised wondering whether Halle Berry could fill the same role as Pfeiffer. Well, in my opinion, no. The depth of acting it took for this incarnation was more geared to martial arts and being sexy in leather. Don't take it wrong, Halle Berry, an excellent actress, wasn't given any true depth of character to work with.The movie seems to be divided into halves. The first part deals with Patience Philips working for a cosmetic company as an art designer who just can't seem to get anything right when it comes to her boss. What began promising at first, turned into a disaster when Catwoman finally arrived about 40 minutes into the film. This second half lost the story with a barrage of leaps and fights mixed with a loose love story.There are a few resemblences to Batman Returns, and maybe these were a nod to it:1. Halle Berry turns towards the camera, crouched delivering the same Meow! as Pfeiffer's character.2. Catwoman, always letting her curiousity rule, goes into a store, where instead of meeting 2 security guards as Pfeiffer's did, she meets 3 robbers.3. Catwoman stands in front of the moon.4. Catwoman nearly falls out the window, and later on, is almost pushed out the window.The references are there, but for anyone who hasn't seen Batman Returns, you wouldn't notice them. There are a few more nods, but I think the point is delivered.So, what's this story all about? Well, if anyone has seen the trailer to Resident Evil: Apocalypse, then you would have the story in a nutshell. In the trailer to RE2 (due this Fall) there's a facial cream that rots your skin and its side effects are toxic. (Funny, I was reminded as well of The Jokers mixture of poisonous toxins he shipped from his factory to shelves in 1989's Batman.)Ok, we have the fired employee who is killed because she found out about the evil corporations secret. A cat performs CPR (or so that's what it looks like), and she comes back to life. There isn't a comic book villian in this movie, ala Joker, Penguin, or Doc Ock (Spider-Man 2). What we have is the ruthless and completely flat corporate executives. There's no depth to these villians and no clever schemes to nab Catwoman, only pin a few deaths on her. There's your story ladies and gentlemen and I think you can pretty much figure out how it turns out.In the beginning, there was so much promise. From the opening credits showing the origins of cats in myth and legend to the meeting she has with the owner of Midnight (the cat who performed CPR.) After that, it was a downhill spiral. I will say that the catsuit was nice and very revealing, however the headpiece looks really odd. Catwoman got her claws from Tiffany's I think (they really do look like designer nails).I have to say, in all fairness, that Catwoman in Batman Returns was a lot more real and the character had a purpose. From her stitched up suit to her makeshift claws. Some may think I was going into this movie with a preception of Catwoman from Batman, but I did not. I had followed this movie since it was first announced and knew it was not the same. I also knew it had nothing to do with the Dark Knight, but I did expect one thing...a good story for the money. Halle Berry is better than a walkthrough part and deserves a good script, she's proven herself as a fine actress. Nothing is really explained in the movie and it's loosely tied together between action sequences and sex appeal.To see, or not to see, that is the question. The answer is up to you.",N/A
1094241,This movie was not what I was expecting and I do not recommend it to anyone unless you like this kind of humor.,Grindhouse Presents: Planet Terror
671107,"Overall mediocre movie nevertheless maintains a minimal level of interest due to good production design and genuinely oddball plot.  The widescreen print is marred by minor imperfections every few minutes, but is basically in good shape, with rich colors and good sound.  I have my doubts that the comic-relief chicken appeared anywhere in the original Poe source material, but I guess worse travesties have been committed in the name of &quot;artistic interpretation&quot;.",N/A
926964,"In the passionate, and passionately executed Danish movie ""The Royal Affair,"" also starring Mads Mikkelsen, the extra-marital affair between the doctor and the queen is, in truth, an innocent and brave love, crushed by the overwhelming might of the king and the Danish royal court. The love affair is innocent for the following reasons: the marriage between the Danish king and the British queen is arranged, as it used to be among royalty in Europe. Once the young queen sees the strange and offensive behavior of the Danish king, a spoiled young man who had never managed to grow up, she is deeply disappointed and begins to hate him, although she decides to bear her fate with dignity. When the German doctor (Mads) arrives, she finds out that he is a kindred soul, sharing her enlightenment ideas. The two are strongly drawn to each other, not only by sexual passion, but also by intellectual, political, and emotional affinities.  Although the queen is superficially unfaithful to the king, she does not, in my view, betray him. Her marriage to him was forced upon her, without her say or choice, and his abusive behavior frustrates her well-meaning efforts to draw him closer to her. Where there is no love, there is no betrayal.This is not the case with Open Hearts, unfortunately. (Spoilers) The movie opens with a tragic accident, which could lead to a rich, deep, and thoughtful  movie, but it doesn't. A young engaged couple, madly in love, are driving along the street. They stop to let off the young man, who is going on a hiking trip before he marries his fiancee. As he gets out of the car, he is hit by a passing car and rushed to the hospital.  The verdict is grim: as the fall shattered his spine, he will not be able to move any limb from the neck down--for ever. We feel compassion for the victims, who must pay an unfathomable price for an ordinary mistake. We pity the young woman who visits her fiance in the hospital every day, the whole day, trying desperately to convince him that they could overcome the injury and share some kind of life together. The man responds to her plea with unmitigated, and sometimes sadistic, anger. Filled with self-pity, he rejects her approaches and orders her not to see him again. (Couldn't he be a bit nicer?) She is crushed.This opening is very promising. However, what happens next reduces the film to melodrama. Mads Mikkelsen plays one of the doctors in charge of the injured young man. (It was his wife's car, incidentally, that hit the young man.) In her panic, the young woman turns to him for support and comfort. We are also obliquely informed that his sexual relationships with his wife have vanished long before. Why, we are not told. Is it just a weakening of the sexual flame between long-married partners, or is there a deeper conflict, or hostility, between the two? Well, one can see where this goes. The comfort the doctor offers the distraught and attractive young woman quickly develops into a lustful affair. All right, I understand, perhaps, why the doctor needs sex. But doesn't he know that he is taking advantage of a wounded and vulnerable woman?  And why would the young woman, who hasn't had the chance to digest what has happened to her, and who surely still loves her injured fiance, why would she leap so quickly into the arms of another man (even if he is the handsome Mads Mikkelsen)? This makes no sense to me. What is the value of her love for her fiance if she so quickly plunges into an affair with his doctor? Where are her inner conflicts? She seems to have none. Where is her self-respect? Where are her attempts to stand up, on her own, to the ""whips and scorns of time,"" as Hamlet would put it? And even if she pleads for the doctor's support, must it lead to an affair? I just don't understand why it is so easy for the doctor and the young woman to engage in such a light-headed affair so soon after the accident. Was the director more concerned with the sensational possibilities that the movie offered her rather than with the psychological truths of the characters? If fact, the only dignified character in this movie is the doctor's wife, who is also an excellent actor. At first, she feels guilty about inadvertently hitting the young man with her car and therefore encourages her husband's offers of solace to the young woman. But when she finds out about the affair, she is the one who tells him the truth about his weak and miserable self and thus presents the only moral point of view in the movie. However, she loses. The doctor insists that he is in love with the young woman and escapes his home and his children. Back and forth they go, and the ending is ambiguous.Finally, Hemingway's advice to writers is applicable to all artists. During Hemingway's conversation with Scott Fitzgerald, the writer of The Great Gatsby described how he changed his short stories for submission, ""knowing exactly how he must make the twists that made them into salable magazine stories."" Hemingway is shocked by this betrayal of art and says he ""did not believe anyone could write any way except the very best he could write without destroying his talent"" (Ernest Hemingawy, A moveable Feast, 153).  Hemingway's is a sterling counsel to the rising stars and directors of the new and often riveting Danish movies.",N/A
333658,"Ingmar Bergman's ""Wild Strawberries"" explores the twilight years of a person's life when an individual cannot help but reflect on his or her past personal triumphs and regrets. It is a time of introspection when one acknowledges the limitations of a mortal existence. It is also an experience that is not easily translatable to film.Professor Isak Borg (Victor Sjostrom) is about to receive an honorary degree for his fifty years of work as a doctor. On his way to the ceremony, he decides to visit places that had played major roles in his life in his younger days. Accompanied by his daughter-in-law Marianne (Ingrid Thulin), Borg stops at his family's summer cottage, the town in which he previously worked at as a doctor, and his mother's house. Memories come flooding back at each stop and his reminiscing becomes even more intimate when he picks up a young hitchhiker named Sara (Bibi Andersson) who bears an uncanny resemblance to his first love.If you enjoy abstract films loaded with symbolism then ""Wild Strawberries"" is the film for you. You will have an absolute ball deconstructing the sequence where Borg comes across the clock with no hands. However, if you have trouble warming up to films with unconventional narratives then ""Wild Strawberries"" will be an ordeal to sit through. Sjostrom is absolutely wonderful as the aging doctor but his gem of a performance loses some of its impact because the film is more concerned with giving tangible form to ideas than telling a story. ""Wild Strawberries"" is cinematic surrealism with a vengeance. Bergman wants to translate profound and universal themes into a mass medium but the result is awkward because film cannot truly capture the pure essence behind these themes effectively. The great director should be commended for his ambition in making this film, but the end result is a disorienting viewing experience. ""Wild Strawberries"" ultimately plays more like an experiment than a work of art.",Wild Strawberries VHS
508675,"Psycho 3 was lousy and I agree that Psycho III was the weakest Psycho installment of them all and that Psycho II seemed to be where the Psycho installments stopped being good.As a matter of fact, PSYCHO III seemed to be somewhat like a repeat or a reliving of how the original Psycho was since Norman Bates(Tony Perkins) was just simply reliving his days as a schizophrenic posing as both himself and his dead mother killing customers at the Bates Motel again like he did in the original Psycho, except Psycho III was a lot less heart-pounding, a lot less suspenseful, a lot less mysterious, and a lot less genuine, which is what made PSYCHO 3 lag big time, but this movies predecessors(PSYCHO I and PSYCHO II) were a lot more superb and Anthony Perkins did a much better job at playing Norman Bates in PSYCHO's I and II, but didn't do so hot in PSYCHO 3.Therefore, the PSYCHO sequels seemed to have started losing their touch when it hit Psycho III, since it wasn't as mysterious or as blood curdling as the first two Psycho installations.  So the film makers should've done a better job at making PSYCHO III, because it's not worth the buy, unlike the original PSYCHO and PSYCHO II.In addition to that, PSYCHO 3 was obviously not the most shocking of them all, even though it quoted ""The Most Shocking Of Them All"" on the advertisements. it was Alfred Hitchcock's Psycho I that was the most shocking of them all as well as the original and still the best to this very day, even though I liked Psycho 2 the best out of the whole Psycho series.I also suspect that Psycho 3's reason for not being that great and for not being as genuine or a significant as the first 2 was perhaps due to the fact that Tony Perkins had directed Psycho III as well as being the main character in this movie, but I honestly don't think that Tony Perkins did nearly as much of a good job at directing this movie as opposed to directors Richard Franklin(Psycho 2) and Alfred Hitchcock(Psycho I).In addition to why Psycho 3 wasn't as good as the first 2 Psycho's; the music score done by Carter Burwell wasn't as good nor as creepy nor as intriguing as the music scoring done by Jerry Goldsmith in Psycho II and the music scoring done in Psycho I, although Carter Burwell's music scoring isn't too shabby in general, but Jerry Goldsmith is one of my favorite music composers when it comes to movies.",Psycho 3
1156299,"It turns out Meg Ryan is still acting in movies and for this movie she drags Antonio Banderas down. Banderas is delightful as a charming con artist who falls in love with Ryan, who has recently made a fortune on stocks and lost a ton of weight (a very unimaginative fatsuit). The movie is not only degrading to fat women but it also makes fun of just about anyone else. That wouldn't be problematic if it was done well, but unfortunately it is not. There are moments that are still funny and the actors make the best of the script, but for a movie with a lot of promise, this movie fails miserably. Additionally, it's a shame than Colin Hanks (Tom's son) and Selma Blair are underused.",N/A
601599,"I don't know what went wrong with James Cameron when he produced this.  But it turned out to be a great dissppointment.The premise is actually interesting if not terribly original.  The US is now a third world country, a bomb set off above ground sent off an emp wave that erased most electronically stored information.  The government got desperate and started pushing expermintal techniques.  One of which was a super soldier program that used gene therapy to create a perfect solider.  But many of them escaped and due to their enhanced abilities manage to stay hidden.  The story is of one named Alex, who ended up in Seattle and is still looking for the othe escaped super soldiers.The good.  The plot isn't terribly original but it works.  The filming had a grittier quality to it than normal.  Some of the characters are interesting, i.e. the rich boy that runs a pirate news byte exposing corruption.The bad.  A lot unfortunately.  The writing is terrible.  Most of the side characters are annoying.  Original Cindy usually made me cringe, either the fact that she is a desperate attempt to be pc(self sufficient, black, lesbian), or her dialogue where she mainly refers to herself in third person.  Or the rest of the bike messangers who are dopey cliches that never rise beyond two dimensions.  The grunge look is overdone and the overusage of street lingo was unnerving.I was suprised that this show lasted to even a second season.  I am guessing it was James Camerons name that drove it.Though the premise is intersting, it lacks depth or quality in the writing or acting.  There are many better in this genre, go to them before this.",N/A
