,reviewText,Title
797362,I watched this film because one of my favorite rides of all time is Disney's &quot;Haunted Mansion.&quot; I have to say the only reason I really enjoyed this film was for the special effects and memories of all those old spooky ghosts from the original ride at Disneyland.Eddie Murphy plays an overly ambitious real estate agent who ends up at the mansion with his family trying to strike up a deal with a few ghosts. The story is horribly hokey! The acting is silly and filled with typical Murphy antics: silly laughing and funny smiles.The best part of this movie is the special effects and the graveyard scenes. I found the movie to be a bit scary for children as some of the zombies are very &quot;real&quot; looking. For adults it is an evening of silly fun but sadly for young children they might spend their evening with nightmares instead of giggles!,N/A
931407,I found the movie a little slow in action. It could have a lot more potential to be a great film.,N/A
524607,"Rules of Engagement is a gripping courtroom thriller that has a lot of plot holes just as soon as you start thinking about all the situations that occurred.  It has two things going for it:  terrific acting and fine direction from William Friedkin, and both elements are able to withstand the flaws.The film's best parts are in the first half hour, featuring two riveting action sequences, involving the jungle hell of Vietnam and the rescue of the ambassador in Yemen.  The rest of the film can't quite match this in intensity, but then again, that only goes to prove that Friedkin can stage an action sequence.The ending is when the film starts to lose steam.  No major revelation occurs, the entire trial moves in a straightforward, routine manner, and in the end, it feels anti-climactic, as if though nothing huge was accomplished.",N/A
1429013,"THE DESCENDANTS, though highly praised, could have been a lot better.  I am astonished that George Clooney was nominated for an Oscar for his performance, which consisted largely of running around looking tense or yelling at his teenaged daughters.  The plot was hopeful -- Clooney's character is part of a large clan that dates back to Hawaiian royal forbears and whose last big tract of virgin property must be sold or face bankruptcy, putting Clooney, as administrator, in a family fracas; and meanwhile he must face the fact that his comatose wife had been having an affair with a local man.  But not enough was done of this and at times when the film could really have dug in and had something to say, it grounds out in facile comedy instead.  While the film has its merits, including a wonderful turn by Beau Bridges as a dissolute clan member and excellent performances by the young actresses playing Clooney's daughters, the film is ultimately something of a fizzle--""Haole (white) as s--t"" says Clooney's character of his family's lifestyle at one point, and too much of that characterizes THE DESCENDANTS the movie as well.",The Descendants
862431,"The only reason I'm writing this review is because the trailer is misleading, and you may think you are picking up a psycho thriller, when you are really picking up a romantic drama.Let's put it this way, when my wife and I were discussing whether to get it, I was advocating for it, and she was against it.  After it was over, she liked it better than I did.From a marketing perspective, I think the promoters did not want this to come out as a chick flick, and they wanted young men to buy into it, but I think that blurred the movie's appeal and confused its audience.  It would have done much better if it was targeted more directly and squarely at women 18-35.  If you are in this core demographic, you should like this movie.  If you are dating someone in this core demographic, you will definitely be able to stand it, and may even enjoy it.",Wicker Park
1436243,If you watch this you will fell like you sat near the front runners before and after they ran at a moderate to elite level.  The filming is something you could probably do yourself with a couple hours training.  It has some value but if you are wanting to learn how they train in any detail then you need to look elsewhere.  If you want some insights on what it is like then watch this.,Fast Women
20113,"this movie was the EXACT same thing as the first one! a couple more scares in this one though.this one should'nt have been a sequel.this one was much scarier than the first but it had the same plot and it was just  like it! the same plot,some stupid girl getting pushed around by these  stupid crazy people.but it was scary through the first hour and the very  end but the last half hour was just weird.still,get this movie instead of  the first one.",N/A
1350895,Fringe is interesting enough. It has a couple good strong acting performances. But after a couple it is repetitive and doesn't do much for my attention span.,Fringe: S3 (DVD)
1665783,"Too many movies on this same order have been made. I really like Sandra Bullock. She is a natural at being one of these smart cops but yet naive. Why o why does Melissa MaCarthy have to have such a filthy mouth??? As Red Skelton always said, you don't have to have a filthy mouth to be funny!!",N/A
1514675,"Stars: Jane March & Jamie Thomas King.Directed by: Rachel Lee Goldenberg.This film has a look,  Achieved by filming in AUSTRIA with it's exotic forests and castle-like structives of old.JANE MARCH (Clash Of The Titans,Color Of The Night and The Lover) is perfect as evil queen,Sorry to say but she is perfect in typecasting.JAMIE THOMAS KING (Tinker,Tailor,Soldier,Spy and The Tudors) is again wonderful as the lovelorn prince and hero.There are elves galore with each their own habits in LOTR type lore and pointed ears.The monsters,Which we  don't believe are in most SNOW WHITE stories",Grimm's Snow White
1456975,"I watched this movie last night after hearing all the hype and reading 1 star review after 1 star review. Sure, the core message parallels that of ""Natural Born Killers"": Western society/culture is destroying itself via the media & mass entertainment outlets. Thing is, the shocks are pretty much the only reason to watch it because the quality of everything but the prop, make-up, & art departments suffers due to a laughable script, so-so acting, a conventional music score & sound by the sound department (a few of the ""gross-out"" sounds worked though), and the lighting department did a so-so job. I'm a film buff/elitist, whatever you want to call it; I notice flaws and they bug me--that's just my taste & opinion.I know lots of people go for these types of horror flicks that are more concerned with the shock factor than the little things that add up to a well-made film; to each her/his own. Funny thing is, after the 1st few shocks I became desensitized towards the barrage of sickness, enough so that I began to find the film funny, like a blacker-than-black black comedy. The edge of realism they tried for turned into surrealism. That surrealistic feel surrounding the gore works against what (I believe)was the film-maker's goal: to have the movie as a whole be like a slice-of-life gone terribly wrong. Instead of making me feel genuine emotion towards the characters and their situations, that surrealistic edge gave me enough SAFE distance from them that I could step back from what I was seeing and think critically. If they could have found ways to remove that safety blanket between the gore scenes, so that I was tethered to the story enough to be unable to step back for a breather, I would've been deeply repulsed for the movies full duration instead of chuckling and shaking my head.The film-makers were obviously attempting to create a meaningful, realistic film with an important message, but due to the over-all lack of professionalism (exceptions to all involved in the amazing work with the gore)the movie goes from being a potentially important and artistic statement to falling flat as another typical shock flick that, while upping the ante on the limitations of pervasive gore, stays grounded as just another movie in the Netflix ""Horror"" genre because it, surprisingly enough, didn't take technical chances in how it was made to match the chances it took with the limits of gore. The script could've been helped greatly by running it through maybe 3-4 more drafts.All-in-all, ""A Serbian Film"" should be called ""A Serbian Movie"" or ""A Serbian Horror Flick"", because, unfortunately, those involved in its creation obviously placed all of the emphasis of their talents on the shock factor of the gore alone, versus putting in the time and effort to make the other aspects of the film stand tall with the blood & guts. A tripod falls down every time if it only has one leg fully telescoped. HOWEVER--if you get past the technical misfirings (if that sort of thing even bothers you at all)you'll probably appreciate this movie for the risks the people involved took (everybody whose name is attached to this movie will find their reputations forever changed, for better or worse);or, like me, you'll end up enjoying it as something outlandishly gross to watch a few times (don't see myself watching it more than once more on my own--too many better films to digest),or a ""shock token"" to show friends or bring to parties to witness the certain gross-out reactions. Hey, I can admit that it's FUN at least!",N/A
450734,"Great movie, but I am very disappointed in the DVD version.  Why is there no audio commentary?  This is a Rob Reiner film.  He usually does commentaries for his other movies, so I was expecting one for this.  What a huge missed opportunity.",The American President VHS
754204,"I too was very much looking forward to seeing David Suchet's version of Murder on the Orient Express.  I've never been a big fan of Albert Finney as Poirot.  Suchet's version was disappointing to say the least and doesn't even come close to the award winning Albert Finney version.  I can now understand why authors put clauses in their wills preventing people from carrying on their work.  In this case, somebody came along with a Christian agenda and heavily imposed it on the story line.  Poirot comes across as a cold, self righteous, and judgemental Catholic fanatic.  He is dark and unlikeable.  On top of that the filming comes across as chaotic, featuring choppy cuts and weird angles.  The other actors and actresses in the film were poorly chosen and just don't work well within their roles.  The movie just isn't very enjoyable to watch.I don't think Appointment With Death was as bad as some reviewers have described it, but at the same time it is clearly not one of Suchet's better Poirot films.  The Third Girl is the best of the three movies and is most closely comparable to Suchet's previous work as Poirot.As an unexpected surprise, the set does include a wonderful documentary of David Suchet taking a ride on the Orient Express.  He interviews staff about the train, including its history, and takes the viewer along on every step of his journey (including the meals he ate on board).  It was a real treat to watch.  It's a shame the feature film didn't compare.As an overall assessment, I would only recommend this set for loyal fans who have already purchased all the other Poirot sets (featuring David Suchet).Murder on the Orient Express:  1 star (out of 5)The Third Girl:  3.5 starsAppointment With Death: 3 starsDavid Suchet's Orient Express documentary: 5 stars",N/A
1475302,Noomi Rapace does a great job in her trilogy of the &#34;Hornets Nest&#34; This role is not strong enough for her talents. She is a great  heroine and I would like her to have more opportunities to display her gifts. The super computer geek suits her.,N/A
1494982,"Recently I watched the July 1986 Bregenzer Fest production conducted by Patane on the web, and by Jove, I like that one much more than this 2011 production, though also in Vienna!Viennesse audiences are probably too forgetful,especially the media, to hail this version as the best since Callas and Sutherland.Netrebko has more voice than Katia Ricciarelli in 1986 (a rather late period of the latter's career), but in termsm of vocal acting and drama, Katia is miles ahead of Anna.  Katia's singing is not only much more stylish (she has ALL then fiorature), her ability to shade phrases and bring out nuances are something that are so evidently superior to Netrebko's rather basic rendition.As for Seymour, Garanca is on par with Tocysz vocally, but notn dramatically.  Her Seymour is an rather insipid character, and it is difficult to figure out why Henry VIII would fall for her in Boleyn's stead.Nestrenko is, even if no longer in his vocal prime, a preferred King Henry over D'arcahgelo, who was ill in this performance, alas.The major difference between this and the Bregenz performance is the scene between Bolene and Percy.  In then Bregenz version, the Percy was portrayed ton great artistic height (not just vocal or muscial, but also dramatic) by Francisco Araiza, who sung all the high notes of the role without the slightest qualm, and gave the character of Percy such a colourful portrayal that really stands on full footing with the rest of Henry, Seymour and Boleyn, some thing that NO single tenor is capable of today! Not least Meli here.",Donizetti: Anna Bolena
684027,"After reading the reviews and seeing the sound bites of reviewers in the DVD package, I set forth to buy Bangkok Dangerous. I was expecting a ""hyperkinetic"" movie, as one critic put it and a cinematic style that's ""similar to John Woo and Quentin Tarantino"". I got neither. What I got is a languidly paced film about a deaf-mute hitman eager to redeem himself for a pretty young pharmacist's love. Actually, that's the most interesting part of the movie, how the hitman communicates his love to Fon, the pharmacist. The gunplay, action, the pacing and the camera techniques are nowhere near what critics are comparing it to. There's no gimmicky non-linear storytelling. No ""kewl"" camera work. No ""hip"" editing. It is not like Tsui Hark's Time & Tide with its visually-stunning camera work and dense storytelling, instead it is more akin to Ghost Dog: Way of the Samurai. Quiet, a little profound. The story is refreshingly simple but it kind of drags on in the middle, plodding to the point of predictable, it makes you wish it has one of those twists Thai TV commercials are known for in global advertising awards shows. All in all, Bangkok Dangerous is a refreshing film to see amidst the noisy action films of Hollywood and Hong Kong. But don't get misled by what's on the cover.",N/A
942798,"Okay, so I want to say that if this movie hadn't been so hyped up I may have liked it more.  I thought it was decent for what it is, but oscar worthy it is not, all except a few supporting roles who seem to outshine the star whenever they're on screen.  Howard is an overrated entity, an actor with some star power that seems to be overhyped to the point that when you finally see him on screen your dissapointed because he just doesn't LIVE UP TO THE HYPE.  I hope he doesn't get the fifth slot at the oscars because his performance just isn't oscar material.  The movie as a whole carries a good value for us to see, that you don't have to stay where you are or feel that your place is confined to the life you live now...you can better yourself and you can rise above the prison you face.  DJay (Howard) is a pimp, hustler and drug dealer.  He has Nola (Manning in a great supporting role), his star ho and figuratize lil' sis and theres Shug (now here is the oscar worthy performance of the film...Taraji P. Henson shines here) pregnant and emotional and the light in DJays dark tunnel.  After meeting Key (Anderson), an old high school buddy he decides to try his hand at putting together a record.  With the help of Key and Shelby (DJ Quals who provides some laughs) he puts together a demo to show Skinny Black (Ludacris), the Memphis legend, once turning hits in his mothers laundry room and now rolling in the big leagues.  The film shows the fire in the eyes of those who want to be more than they are, and those that are wiling to fight to get where they need to be.  For a pimp who's shot down almost every step of the way DJay shows he has the fight to make it, but will he?  The film is decent, a good film that shows who you can be if you work hard at it...with some impressive suppoting roles and an impressive script.  My only complaint is all the hype...I sat down expecting an oscar winner and I got a popcorn muncher...Maybe it'll fair well at the MTV movie awards...It belongs there.  3 1/2 stars for me.",Hustle & Flow
561524,"Like most movie parodies, ""Scary Movie"" starts out well then begins to head downhill as it exhausts the possibilities of its limited material.  Certainly, few genres are as rife for self-satire as the teen slasher films that have proliferated in theatres ever since the early 1980's.  Seeing, however, as even some of the earliest ""Friday the 13th"" and ""Halloween"" films seem like ancient history to today's core movie going public, ""Scary Movie"" draws upon more contemporary examples of the genre like ""Scream"" and ""I Know What You Did Last Summer"" as its source of inspiration.  In its opening stretches, ""Scary Movie"" has a great deal of fun parodying the many ludicrous conventions that have long defined these films:  the use of 30-year old actors to portray empty-headed, nubile adolescents; the heavy emphasis on teen sexuality and partial nudity; the inane actions of the killer's victims who seem to do everything possible to hurl themselves into dangerous situations; and the oh-so-predictable false scare (usually caused by a leaping cat) followed immediately by the inevitable killer's attack.Directed by Keenan Ivory Wayans and boasting a screenplay concocted by no fewer than six (count `em SIX) writers, ""Scary Movie"" establishes a high speed rhythm and pace that the filmmakers manage to sustain through most of the film's 88-minute running time - though there is a noticeable tendency on the part of the film to lag in the last half hour.  Part of the problem could be that, as with most films made up essentially of sound and sight gags haphazardly strung together, it is inevitable that some of the bits will succeed better than others and that, as the movie rolls along, the inspiration will run a little dry and the humor will become less spontaneous and more forced.  Indeed, this type of movie genre parody has always worked best when applied in small doses on TV series like ""Saturday Night Live,"" ""In Living Color"" and even the ""Carol Burnett Show.""  Stretched out to full length, such concepts often suffer the curse of diminishing returns.Occasionally, the screenplay edges so close to the limits of good taste that one may question whether or not the material is truly appropriate for the age group at which the movie is obviously targeted.  The crudity is actually much more comically effective when it is merely hinted at than when it is so openly spelled out and displayed.  But then subtlety is not exactly a strong suit of the straight horror movie genre either.""Scary Movie"" is, at least, blessed with a winning, game cast made up of appropriately post adolescent actors who understand well the mannerisms and speech patterns of the stereotypes they embody.  The overall good-natured quality of the film and its fairly high laugh ratio of gems to clunkers make ""Scary Movie"" an imperfect but generally likeable popcorn entertainment.",Scary Movie
1042017,"Batgirl, that's what.I really did like the first season and I loved the second. So, I was really excited to see the third. I've never been a big fan of batman having a sidekick, but I did like the fact that they were bringing in Batgirl before Robin. That is something that's never been done before. The good stories are still there but the impact isn't. There are some very great episodes in this season too, probably better than any on the second, but there are also some that are just downright bad. Batgirl really did bring the show downhill, to me that is. Her dialogue is horrible, I know she is a kid, but it's almost like they keep trying to remind you with making her talk constantly. I will admit, about halfway through (The Laughing Cats), she did start to grow on me a little. She was starting to feel like she belonged. I guess the series just couldn't think of a better way to bring her in.I am also very very very tired of (I hate to say this) the Joker. His crimes in this season were horrible. I'm a huge Joker fan and loved the episodes he was in last season, but this time it seemed like they were just using him because he is the joker. The episode ""Brawn"" just seemed like it could have been a lot better if they would have just used Bane. We do need more of Bane, and I hope to see him later in the series. I was glad to see that they cut down on Penguin a little. Didn't like the first episode with him (A Knight to Remember) but I did like The Icy Depths a lot.I also liked the build up to Hugo Strange, and was very happy to finally see his character come out. I also did like the idea of someone going after Bruce Wayne.My Top 5 episodes were1. Gotham's Ultimate Criminal Mastermind- D.A.V.E was a great idea for a villain and to put Hugo behind it was even a better one2. A Fistful of Felt- A classic Ventriloquist story, with Strange pulling the strings.3. Thunder- The one episode that I did not mind Batgirl at all. Everything about this one just seemed right.4. RPM- A good story to introduce a new batmobile5. The Icy Depths- Even though I do not like this version of Freeze that much, he is in some pretty good episodes.So maybe after I watch this again, I might start to appreciate it more but at the time being this is how I feel about this season. Also please remember, these are my opinions and you may feel different. I would still recommend it for what good there is.",N/A
647713,"They couldn't tell the WHOLE truth without slander or libel suits.  Let's face it, some royalty were relieved to have Diana gone.  This movie goes out of it's way to make them softer, when dozens of ""anonymous sources"" could easily build the case some are among the most narcissistic people on the face of the earth who fear nothing but loss of privileges.  Hopefully, William will be different.",The Queen
260364,"There's something about &quot;Beneath&quot; that grabs your attention and doesn't let it go. The plot is pretty standard fare. Two astronauts (neither played by Charlton Heston) stumble upon that infamous monkey planet and discover that those pesky apes are STILL trying to wipe out the last traces of humanity. The costumes (not stunning in the prequel) look even more fake this time around. It's HARD to suspend your belief when the apes look like people running around in ape costumes!Then we get to the subterranean scenes. Our surviving astronaut meets Nova (expertly played by a scantily-clad Linda Harrison) and a cult of nuke-worshipping mutants who sing praises to the &quot;almighty bomb&quot;. There's this black dude who can make people kill each other if he shuts his eyes real tight and looks like he's taking a crap.I am not making any of this up.What saves the film at this point is a cameo by none other than Moses himself. The NRA chairman appears towards the end of the movie and he's as surly as ever. His manic performance takes &quot;Beneath&quot; up a notch.But to say the ending is anti-climatic is, well, an understatement.There seems to be no hurry to get the &quot;Planet of the Ape&quot; sequels out on DVD. I am not surprised. Each one gets progressively worse. See &quot;Return to...&quot; if you don't believe me. And the Tim Burton &quot;reimagining&quot; is just as awful.&quot;You maniacs...you blew it up!&quot;",Beneath the Planet of the Apes VHS
1380818,"Darren Aronofsky certainly knows how to make dark psychological dramas: ""The Wrestler"" and ""Requiem for a Dream"" were both gritty, disturbing films that seemed almost like documentaries. Aronofsky typically gets stellar performances from his Actors and ""Black Swan"" is no exception. Natalie Portman's performance as the fragile ballerina who descends into madness is wonderfully dark. Winona Ryder's brief role as an aging, broken ballerina is outstanding as well. But the film founders about half way through and suddenly becomes twisted, dizzying, and hard to follow. The backstories of a carping ""Mommie Dearest"" and an ""All About Eve"" understudy are cliched and add detract from the film's success. But stay with it if you can and the ending is spectacularly twisted.",Black Swan
303353,"Lucille Ball and Desi Arnaz were brilliant together, but they deserved better than this film.  As Lucy says herself in her autobiography: &quot;Forever Darling&quot; has an underdeveloped plot and poor shooting.  Nothing really happens; the characters just breeze along from one irrelevant scene to the next.  However, the movie does have some pretty funny lines . . . in a mindless sort of way. If you need a good Lucy and Desi movie, let me suggest &quot;The Long, Long Trailer.&quot;",Forever Darling VHS
1287207,"This flick is extremely imaginative, although I feel obligated to note that its basic theme has a fair amount in common with ""Alien Nation."" The film is done mostly in documentary form. A huge alien spacecraft comes to rest over Johannesburg, South Africa. Eventually humans board the ship and find about 1 million destitute and starving aliens. Due to their crustacean-looking appearance, they are derogatorily nicknamed ""prawns."" The film revolves around a scenario in which the South African government seeks to relocate the ""prawns"" to a reservation in the South African hinterlands, away from the big city.There is not much in the way of characterization in this film.  Part of this is because the aliens themselves are essentially portrayed mostly as ignorant slum-dwellers who mainly only speak their own language. The poor treatment meted out to the aliens is, unfortunately, all too plausible and this is the real point of this film.This one is worth a try for science fiction aficionados and given its limited budget and lack of big-star cast, it is impressive in its own way. RJB.",N/A
